,Entity,Code,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
4653,Philippines,PHL,1993,0.28995148794281,0.34453023071116,0.08916814061622,4.57815224159309,0.58183876780885,3.09549948022252,0.9754330018107
4654,Philippines,PHL,1994,0.2901267839979,0.34444686187643,0.08920358017867,4.57996743051297,0.57784887991149,3.07152975317114,0.96393163593462
4655,Philippines,PHL,1995,0.29017424141856,0.3443553546784499,0.08924331216003,4.58083036812726,0.57397860010389,3.04847752769918,0.95159967723162
4656,Philippines,PHL,1996,0.29007339749697,0.34423202502009,0.08938638001441,4.58233028323148,0.5698372709109499,3.01935463700489,0.93631352915005
4657,Philippines,PHL,1997,0.28988826356781,0.34408795367653,0.08953266098634,4.5856105852501,0.5656293900492301,2.98185425753656,0.91727741592044
4658,Philippines,PHL,1998,0.28969817957395,0.34395960394964,0.08969947832044,4.5896541060623,0.56126944802156,2.9419249734697903,0.89671298715523
4659,Philippines,PHL,1999,0.28957967495202,0.34388239172063,0.08984416156104,4.59327158995382,0.55706324474747,2.90688420193444,0.87682414381821
4660,Philippines,PHL,2000,0.28961139468722,0.3438932415298,0.09002695815854,4.59543701809583,0.55301124768114,2.88345894715723,0.8597563439269399
4661,Philippines,PHL,2001,0.29012272721853,0.34424667234246,0.09022822728282,4.59941429545181,0.54875598929965,2.86683700165345,0.8435371275062199
4662,Philippines,PHL,2002,0.2912109098620999,0.34506012263198,0.0905393002409599,4.60800866738325,0.5445195585194901,2.85041176876704,0.82650438140495
4663,Philippines,PHL,2003,0.29258233095213,0.34613184742105,0.09099739641668,4.61967778034316,0.5407801494665899,2.83676792629547,0.81109322074792
4664,Philippines,PHL,2004,0.29384587808951,0.34715383646414,0.09146444935746,4.63136154278239,0.53817870628482,2.8278666713254097,0.7995508955227301
4665,Philippines,PHL,2005,0.2944822241253,0.34767012468555,0.0918147763029,4.63801889767837,0.53729399509926,2.82421800811634,0.79388959213116
4666,Philippines,PHL,2006,0.29442279013585,0.34764113073245,0.09220550947678,4.64208747186387,0.53729371433937,2.82407412566296,0.79243590220292
4667,Philippines,PHL,2007,0.29409737182821,0.3474416290786,0.09266365442477,4.64856894698549,0.53732456916515,2.82449429424222,0.7920448581405899
4668,Philippines,PHL,2008,0.29368704553329,0.34716983197977,0.0932595922146699,4.65601748742189,0.5374941519694799,2.82529983779762,0.7923102914476
4669,Philippines,PHL,2009,0.29338099836881,0.34693680695037,0.0939025297325999,4.6629869136787,0.53740534393643,2.82629169184807,0.7928760336081799
4670,Philippines,PHL,2010,0.29336917835738,0.34685440268391,0.0945812570806,4.66798407043329,0.53730703412398,2.82812984415171,0.79342060873458
4671,Philippines,PHL,2011,0.29422611338414,0.34700708284726,0.09558056042062,4.67331363808486,0.5373596574574699,2.83183445424604,0.79358426453571
4672,Philippines,PHL,2012,0.29602583668483,0.34736285807567,0.09680983491925,4.68123230470294,0.53753154162516,2.83768673477603,0.79343779213264
4673,Philippines,PHL,2013,0.29821039328254,0.34783731249911,0.0982679325530899,4.69034612711006,0.53781261380723,2.84443336177798,0.7932876899093799
4674,Philippines,PHL,2014,0.30020278933222,0.34833192671861,0.09984605947925,4.69904593251245,0.53849249805896,2.85060085834917,0.79340876677112
4675,Philippines,PHL,2015,0.30140695230473,0.34873219575094,0.1014353299656899,4.70547769346976,0.53966784269495,2.85446782852501,0.7940531396023199
