,Entity,Code,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
2866,Jamaica,JAM,2006,13.74705882226684
2867,Jamaica,JAM,2007,13.74888225943984
2868,Jamaica,JAM,2008,13.75439477171547
2869,Jamaica,JAM,2009,13.760643631307609
2870,Jamaica,JAM,2010,13.77331793753484
2871,Jamaica,JAM,2011,13.79584828509442
2872,Jamaica,JAM,2012,13.8332697783177
2873,Jamaica,JAM,2013,13.87645611490579
2874,Jamaica,JAM,2014,13.912399698012509
2875,Jamaica,JAM,2015,13.93004791154884
2876,Jamaica,JAM,2016,13.92818688005621
2877,Jamaica,JAM,2017,13.918813459895093
2878,Jamaica,JAM,2018,13.95241908395358
2879,Jamaica,JAM,2019,14.01826048275959
2880,Japan,JPN,1990,10.74640340883657
2881,Japan,JPN,1991,10.70994295996974
2882,Japan,JPN,1992,10.68571631807677
2883,Japan,JPN,1993,10.6730335869367
2884,Japan,JPN,1994,10.66886598215468
2885,Japan,JPN,1995,10.67040851589845
2886,Japan,JPN,1996,10.69117009344977
2887,Japan,JPN,1997,10.73735007948861
2888,Japan,JPN,1998,10.7946665078798
2889,Japan,JPN,1999,10.85042895445588
2890,Japan,JPN,2000,10.88966338191017
2891,Japan,JPN,2001,10.92085186232737
2892,Japan,JPN,2002,10.95699059798658
2893,Japan,JPN,2003,10.99219263307004
2894,Japan,JPN,2004,11.01920068569735
2895,Japan,JPN,2005,11.032844031489027
2896,Japan,JPN,2006,11.009878898701771
2897,Japan,JPN,2007,10.94667113181298
2898,Japan,JPN,2008,10.86665483984139
2899,Japan,JPN,2009,10.7934419803376
2900,Japan,JPN,2010,10.74919115816082
2901,Japan,JPN,2011,10.72456201951046
2902,Japan,JPN,2012,10.69725844494188
2903,Japan,JPN,2013,10.67108925441435
2904,Japan,JPN,2014,10.65019749610303
2905,Japan,JPN,2015,10.63761004793776
2906,Japan,JPN,2016,10.63112079100462
2907,Japan,JPN,2017,10.62721248171778
2908,Japan,JPN,2018,10.60942316213795
2909,Japan,JPN,2019,10.5753039422184
2910,Jordan,JOR,1990,15.54997013920342
2911,Jordan,JOR,1991,15.583806973405473
2912,Jordan,JOR,1992,15.61725302013901
2913,Jordan,JOR,1993,15.63841527593817
2914,Jordan,JOR,1994,15.660239018743049
2915,Jordan,JOR,1995,15.67140037692519
2916,Jordan,JOR,1996,15.670071756561647
2917,Jordan,JOR,1997,15.66842753834225
2918,Jordan,JOR,1998,15.6586440310042
2919,Jordan,JOR,1999,15.65167844482665
2920,Jordan,JOR,2000,15.63908140397746
2921,Jordan,JOR,2001,15.62470484524441
2922,Jordan,JOR,2002,15.593263823768169
2923,Jordan,JOR,2003,15.556918334305688
2924,Jordan,JOR,2004,15.51222625710859
2925,Jordan,JOR,2005,15.459840429570551
2926,Jordan,JOR,2006,15.39140555435842
2927,Jordan,JOR,2007,15.3012901358707
2928,Jordan,JOR,2008,15.19841712352844
2929,Jordan,JOR,2009,15.11217936687592
2930,Jordan,JOR,2010,15.060693821855638
2931,Jordan,JOR,2011,15.04318754080813
2932,Jordan,JOR,2012,15.025530640900358
2933,Jordan,JOR,2013,15.018165954661969
2934,Jordan,JOR,2014,15.0110943468012
2935,Jordan,JOR,2015,15.0005967076751
2936,Jordan,JOR,2016,14.96686876880001
2937,Jordan,JOR,2017,14.935284792695269
2938,Jordan,JOR,2018,14.96521978020204
2939,Jordan,JOR,2019,15.04172705658989
2940,Kazakhstan,KAZ,1990,10.67432731453831
2941,Kazakhstan,KAZ,1991,10.68043086159924
2942,Kazakhstan,KAZ,1992,10.68598688875509
2943,Kazakhstan,KAZ,1993,10.69658707247492
2944,Kazakhstan,KAZ,1994,10.71427734134738
2945,Kazakhstan,KAZ,1995,10.73478928375092
2946,Kazakhstan,KAZ,1996,10.76866812913114
2947,Kazakhstan,KAZ,1997,10.8211092619351
2948,Kazakhstan,KAZ,1998,10.88002102447708
2949,Kazakhstan,KAZ,1999,10.930453643811273
2950,Kazakhstan,KAZ,2000,10.957685010218722
2951,Kazakhstan,KAZ,2001,10.95546179780992
2952,Kazakhstan,KAZ,2002,10.93456916382818
2953,Kazakhstan,KAZ,2003,10.90426498445983
2954,Kazakhstan,KAZ,2004,10.87090763998783
2955,Kazakhstan,KAZ,2005,10.83959889463636
2956,Kazakhstan,KAZ,2006,10.80610301388986
2957,Kazakhstan,KAZ,2007,10.76837157401774
2958,Kazakhstan,KAZ,2008,10.72392780410076
2959,Kazakhstan,KAZ,2009,10.68295003610647
2960,Kazakhstan,KAZ,2010,10.654710053040048
2961,Kazakhstan,KAZ,2011,10.63872549693091
2962,Kazakhstan,KAZ,2012,10.63537018075604
2963,Kazakhstan,KAZ,2013,10.63574410354382
2964,Kazakhstan,KAZ,2014,10.63813571423684
2965,Kazakhstan,KAZ,2015,10.63822591728256
2966,Kazakhstan,KAZ,2016,10.63320333756288
2967,Kazakhstan,KAZ,2017,10.628280137652087
2968,Kazakhstan,KAZ,2018,10.62162145914292
2969,Kazakhstan,KAZ,2019,10.61268963894921
2970,Kenya,KEN,1990,12.500303508032989
2971,Kenya,KEN,1991,12.49580050767
2972,Kenya,KEN,1992,12.49622049013286
2973,Kenya,KEN,1993,12.5001347486444
2974,Kenya,KEN,1994,12.50620353203776
2975,Kenya,KEN,1995,12.513137507151807
2976,Kenya,KEN,1996,12.53676647207068
2977,Kenya,KEN,1997,12.582444003058647
2978,Kenya,KEN,1998,12.635775915688
2979,Kenya,KEN,1999,12.67985945016706
2980,Kenya,KEN,2000,12.70065905334373
2981,Kenya,KEN,2001,12.70299856539833
2982,Kenya,KEN,2002,12.69990983371162
2983,Kenya,KEN,2003,12.693142354265492
2984,Kenya,KEN,2004,12.68190533793527
2985,Kenya,KEN,2005,12.666922815547272
2986,Kenya,KEN,2006,12.64413098570189
2987,Kenya,KEN,2007,12.613224489567047
2988,Kenya,KEN,2008,12.5784810617935
2989,Kenya,KEN,2009,12.54370824459391
2990,Kenya,KEN,2010,12.51328957831904
2991,Kenya,KEN,2011,12.48405788819922
2992,Kenya,KEN,2012,12.45195526309275
2993,Kenya,KEN,2013,12.41986553425221
2994,Kenya,KEN,2014,12.393095152276889
2995,Kenya,KEN,2015,12.3737517968143
2996,Kenya,KEN,2016,12.36042957111191
2997,Kenya,KEN,2017,12.35008920835923
2998,Kenya,KEN,2018,12.34354459338164
2999,Kenya,KEN,2019,12.33861464845878
3000,Kiribati,KIR,1990,12.06111786071622
3001,Kiribati,KIR,1991,12.08293125833196
3002,Kiribati,KIR,1992,12.10626290226846
3003,Kiribati,KIR,1993,12.12617775473348
3004,Kiribati,KIR,1994,12.13857788121739
3005,Kiribati,KIR,1995,12.1450566030578
3006,Kiribati,KIR,1996,12.15187400193687
3007,Kiribati,KIR,1997,12.15163643321673
3008,Kiribati,KIR,1998,12.15330255851189
3009,Kiribati,KIR,1999,12.15385837506138
3010,Kiribati,KIR,2000,12.15151941428479
3011,Kiribati,KIR,2001,12.14793903472165
3012,Kiribati,KIR,2002,12.1414774205099
3013,Kiribati,KIR,2003,12.132251297295593
3014,Kiribati,KIR,2004,12.122811620285589
3015,Kiribati,KIR,2005,12.11841785676195
3016,Kiribati,KIR,2006,12.12188168789899
3017,Kiribati,KIR,2007,12.13269986956444
3018,Kiribati,KIR,2008,12.1512310825125
3019,Kiribati,KIR,2009,12.16499361955972
3020,Kiribati,KIR,2010,12.17922823229431
3021,Kiribati,KIR,2011,12.18607740009403
3022,Kiribati,KIR,2012,12.195791930872527
3023,Kiribati,KIR,2013,12.20518699866103
3024,Kiribati,KIR,2014,12.21020195223922
3025,Kiribati,KIR,2015,12.21422158040369
3026,Kiribati,KIR,2016,12.20267053484652
3027,Kiribati,KIR,2017,12.19681774262395
3028,Kiribati,KIR,2018,12.20001360124692
3029,Kiribati,KIR,2019,12.21734908971596
3030,Kuwait,KWT,1990,13.71613876334672
3031,Kuwait,KWT,1991,13.70114394616303
3032,Kuwait,KWT,1992,13.6897302917863
3033,Kuwait,KWT,1993,13.68567373037724
3034,Kuwait,KWT,1994,13.67797670337182
3035,Kuwait,KWT,1995,13.67107974663126
3036,Kuwait,KWT,1996,13.66654289315174
3037,Kuwait,KWT,1997,13.67499946656833
3038,Kuwait,KWT,1998,13.69369130085866
3039,Kuwait,KWT,1999,13.70521604873991
3040,Kuwait,KWT,2000,13.71423955587279
3041,Kuwait,KWT,2001,13.71828619261199
3042,Kuwait,KWT,2002,13.72709428860223
3043,Kuwait,KWT,2003,13.73267257419411
3044,Kuwait,KWT,2004,13.74084050706997
3045,Kuwait,KWT,2005,13.74677392695269
3046,Kuwait,KWT,2006,13.747161809669713
3047,Kuwait,KWT,2007,13.73730893096218
3048,Kuwait,KWT,2008,13.72949056553601
3049,Kuwait,KWT,2009,13.72307677293532
3050,Kuwait,KWT,2010,13.73334688228051
3051,Kuwait,KWT,2011,13.7668826440972
3052,Kuwait,KWT,2012,13.80800063086833
3053,Kuwait,KWT,2013,13.85721255274523
3054,Kuwait,KWT,2014,13.89828238956286
3055,Kuwait,KWT,2015,13.92963484349307
3056,Kuwait,KWT,2016,13.94027264551691
3057,Kuwait,KWT,2017,13.94512903904365
3058,Kuwait,KWT,2018,13.9849322477558
3059,Kuwait,KWT,2019,14.0464044450954
3060,Kyrgyzstan,KGZ,1990,11.267471926956569
3061,Kyrgyzstan,KGZ,1991,11.28585768810557
3062,Kyrgyzstan,KGZ,1992,11.31005749941347
3063,Kyrgyzstan,KGZ,1993,11.33963914318916
3064,Kyrgyzstan,KGZ,1994,11.37381612063883
3065,Kyrgyzstan,KGZ,1995,11.41241291153293
3066,Kyrgyzstan,KGZ,1996,11.462575872182269
3067,Kyrgyzstan,KGZ,1997,11.52864089024032
3068,Kyrgyzstan,KGZ,1998,11.59485738236776
3069,Kyrgyzstan,KGZ,1999,11.6449026398957
3070,Kyrgyzstan,KGZ,2000,11.66953373087704
3071,Kyrgyzstan,KGZ,2001,11.67182079079697
3072,Kyrgyzstan,KGZ,2002,11.66832132128143
3073,Kyrgyzstan,KGZ,2003,11.66701031129146
3074,Kyrgyzstan,KGZ,2004,11.66177404710596
3075,Kyrgyzstan,KGZ,2005,11.65192772842678
3076,Kyrgyzstan,KGZ,2006,11.62621531083113
3077,Kyrgyzstan,KGZ,2007,11.58238838147636
3078,Kyrgyzstan,KGZ,2008,11.53110429894936
3079,Kyrgyzstan,KGZ,2009,11.48342375303778
3080,Kyrgyzstan,KGZ,2010,11.44307658239268
3081,Kyrgyzstan,KGZ,2011,11.41799247283547
3082,Kyrgyzstan,KGZ,2012,11.39325545299284
3083,Kyrgyzstan,KGZ,2013,11.37009292763874
3084,Kyrgyzstan,KGZ,2014,11.34682286371428
3085,Kyrgyzstan,KGZ,2015,11.32612233263573
3086,Kyrgyzstan,KGZ,2016,11.30237338128449
3087,Kyrgyzstan,KGZ,2017,11.28078752330503
3088,Kyrgyzstan,KGZ,2018,11.268464490702607
3089,Kyrgyzstan,KGZ,2019,11.26098469088897
3090,Laos,LAO,1990,12.928403662985922
3091,Laos,LAO,1991,12.91964712840217
3092,Laos,LAO,1992,12.90720437161009
3093,Laos,LAO,1993,12.88813457113949
3094,Laos,LAO,1994,12.86437987693168
3095,Laos,LAO,1995,12.83803029982806
3096,Laos,LAO,1996,12.79672193877781
3097,Laos,LAO,1997,12.74069983456699
3098,Laos,LAO,1998,12.66957979858145
3099,Laos,LAO,1999,12.60211485177731
3100,Laos,LAO,2000,12.548267573289529
3101,Laos,LAO,2001,12.50575240253844
3102,Laos,LAO,2002,12.47351446696012
3103,Laos,LAO,2003,12.43895102973843
3104,Laos,LAO,2004,12.40094477149435
3105,Laos,LAO,2005,12.360224526197433
3106,Laos,LAO,2006,12.30616040015773
3107,Laos,LAO,2007,12.25086835271045
3108,Laos,LAO,2008,12.19898660623355
3109,Laos,LAO,2009,12.148800728256347
3110,Laos,LAO,2010,12.10779433745011
3111,Laos,LAO,2011,12.08028980034487
3112,Laos,LAO,2012,12.06423723900114
3113,Laos,LAO,2013,12.06189571629103
3114,Laos,LAO,2014,12.0557257230086
3115,Laos,LAO,2015,12.04749059407596
3116,Laos,LAO,2016,12.036291273701927
3117,Laos,LAO,2017,12.029485964072087
3118,Laos,LAO,2018,12.02906957949367
3119,Laos,LAO,2019,12.03965364907119
3120,Latin America & Caribbean (WB),,1990,13.79925124656512
3121,Latin America & Caribbean (WB),,1991,13.801450809655469
3122,Latin America & Caribbean (WB),,1992,13.81021717786226
3123,Latin America & Caribbean (WB),,1993,13.8230109495968
3124,Latin America & Caribbean (WB),,1994,13.83762902439156
3125,Latin America & Caribbean (WB),,1995,13.851165253109553
3126,Latin America & Caribbean (WB),,1996,13.9201343264888
3127,Latin America & Caribbean (WB),,1997,14.070285270525048
3128,Latin America & Caribbean (WB),,1998,14.25755149339337
3129,Latin America & Caribbean (WB),,1999,14.438791030106607
3130,Latin America & Caribbean (WB),,2000,14.570834363852107
3131,Latin America & Caribbean (WB),,2001,14.676343616938532
3132,Latin America & Caribbean (WB),,2002,14.79325083835572
3133,Latin America & Caribbean (WB),,2003,14.903553938261298
3134,Latin America & Caribbean (WB),,2004,14.9871168348079
3135,Latin America & Caribbean (WB),,2005,15.02525725287352
3136,Latin America & Caribbean (WB),,2006,15.00310873739579
3137,Latin America & Caribbean (WB),,2007,14.934785419967888
3138,Latin America & Caribbean (WB),,2008,14.84942512859189
3139,Latin America & Caribbean (WB),,2009,14.77373787597735
3140,Latin America & Caribbean (WB),,2010,14.73592106409006
3141,Latin America & Caribbean (WB),,2011,14.69586131450706
3142,Latin America & Caribbean (WB),,2012,14.61299577742536
3143,Latin America & Caribbean (WB),,2013,14.51734929572662
3144,Latin America & Caribbean (WB),,2014,14.438630694455782
3145,Latin America & Caribbean (WB),,2015,14.40601438896888
3146,Latin America & Caribbean (WB),,2016,14.43589674170446
3147,Latin America & Caribbean (WB),,2017,14.46677313793422
3148,Latin America & Caribbean (WB),,2018,14.47169923046645
3149,Latin America & Caribbean (WB),,2019,14.473883359004011
3150,Latvia,LVA,1990,13.21211289748219
3151,Latvia,LVA,1991,13.22208101212004
3152,Latvia,LVA,1992,13.2308961792096
3153,Latvia,LVA,1993,13.23688963194932
3154,Latvia,LVA,1994,13.23768214255688
3155,Latvia,LVA,1995,13.238981322574562
3156,Latvia,LVA,1996,13.2280048765662
3157,Latvia,LVA,1997,13.21118324380062
3158,Latvia,LVA,1998,13.19482511875524
3159,Latvia,LVA,1999,13.176038566913078
3160,Latvia,LVA,2000,13.16355379924665
3161,Latvia,LVA,2001,13.13752015281732
3162,Latvia,LVA,2002,13.08674172793372
3163,Latvia,LVA,2003,13.020471083122551
3164,Latvia,LVA,2004,12.95504450917939
3165,Latvia,LVA,2005,12.90333739335148
3166,Latvia,LVA,2006,12.85785784151513
3167,Latvia,LVA,2007,12.80021111434266
3168,Latvia,LVA,2008,12.74459379081992
3169,Latvia,LVA,2009,12.699827722634598
3170,Latvia,LVA,2010,12.67339372325523
3171,Latvia,LVA,2011,12.65927874712853
3172,Latvia,LVA,2012,12.6497224604813
3173,Latvia,LVA,2013,12.64753732239689
3174,Latvia,LVA,2014,12.64256457053961
3175,Latvia,LVA,2015,12.63543241854769
3176,Latvia,LVA,2016,12.63055673374159
3177,Latvia,LVA,2017,12.621278955171991
3178,Latvia,LVA,2018,12.61628934240562
3179,Latvia,LVA,2019,12.61688961073591
3180,Lebanon,LBN,1990,16.44963264470583
3181,Lebanon,LBN,1991,16.516510411176842
3182,Lebanon,LBN,1992,16.576011277035978
3183,Lebanon,LBN,1993,16.63295762335365
3184,Lebanon,LBN,1994,16.68205140342581
3185,Lebanon,LBN,1995,16.72262483540041
3186,Lebanon,LBN,1996,16.74369725456803
3187,Lebanon,LBN,1997,16.733211733788682
3188,Lebanon,LBN,1998,16.709088922326252
3189,Lebanon,LBN,1999,16.68633238295858
3190,Lebanon,LBN,2000,16.68047033318759
3191,Lebanon,LBN,2001,16.68773639392317
3192,Lebanon,LBN,2002,16.69552579000901
3193,Lebanon,LBN,2003,16.70528436903222
3194,Lebanon,LBN,2004,16.70757920563427
3195,Lebanon,LBN,2005,16.70268544360116
3196,Lebanon,LBN,2006,16.7667608481147
3197,Lebanon,LBN,2007,16.91467203210462
3198,Lebanon,LBN,2008,17.093579224328458
3199,Lebanon,LBN,2009,17.24217046351302
3200,Lebanon,LBN,2010,17.29615205456973
3201,Lebanon,LBN,2011,17.27615390220211
3202,Lebanon,LBN,2012,17.24616714285746
3203,Lebanon,LBN,2013,17.22302693686538
3204,Lebanon,LBN,2014,17.208953356897442
3205,Lebanon,LBN,2015,17.19587949507007
3206,Lebanon,LBN,2016,17.16688897246989
3207,Lebanon,LBN,2017,17.1095840405047
3208,Lebanon,LBN,2018,16.88125403203817
3209,Lebanon,LBN,2019,16.4387512533598
3210,Lesotho,LSO,1990,13.23891442132798
3211,Lesotho,LSO,1991,13.13828154741062
3212,Lesotho,LSO,1992,13.050617580771709
3213,Lesotho,LSO,1993,12.979701443769958
3214,Lesotho,LSO,1994,12.9340104161987
3215,Lesotho,LSO,1995,12.91852388007764
3216,Lesotho,LSO,1996,12.93466837657196
3217,Lesotho,LSO,1997,12.96970431704885
3218,Lesotho,LSO,1998,13.01717886664088
3219,Lesotho,LSO,1999,13.06209564839382
3220,Lesotho,LSO,2000,13.09363391474565
3221,Lesotho,LSO,2001,13.11563536627563
3222,Lesotho,LSO,2002,13.134322456918651
3223,Lesotho,LSO,2003,13.15497268817363
3224,Lesotho,LSO,2004,13.169343831625929
3225,Lesotho,LSO,2005,13.17948968682397
3226,Lesotho,LSO,2006,13.19006014033536
3227,Lesotho,LSO,2007,13.19945287463582
3228,Lesotho,LSO,2008,13.208592599485518
3229,Lesotho,LSO,2009,13.2192403640185
3230,Lesotho,LSO,2010,13.2215254082609
3231,Lesotho,LSO,2011,13.22964089483053
3232,Lesotho,LSO,2012,13.24868620326805
3233,Lesotho,LSO,2013,13.26698870176443
3234,Lesotho,LSO,2014,13.278948833141673
3235,Lesotho,LSO,2015,13.291501708749202
3236,Lesotho,LSO,2016,13.29621646788069
3237,Lesotho,LSO,2017,13.30227714464551
3238,Lesotho,LSO,2018,13.30323092669824
3239,Lesotho,LSO,2019,13.306441127799628
3240,Liberia,LBR,1990,12.19055819240951
3241,Liberia,LBR,1991,12.28555095343214
3242,Liberia,LBR,1992,12.38171558433481
3243,Liberia,LBR,1993,12.47035578727593
3244,Liberia,LBR,1994,12.547378805121708
3245,Liberia,LBR,1995,12.60471546286777
3246,Liberia,LBR,1996,12.661034753311029
3247,Liberia,LBR,1997,12.72038307896772
3248,Liberia,LBR,1998,12.77612198713588
3249,Liberia,LBR,1999,12.816625079544949
3250,Liberia,LBR,2000,12.835085738290111
3251,Liberia,LBR,2001,12.84487770135515
3252,Liberia,LBR,2002,12.86238249886483
3253,Liberia,LBR,2003,12.87581653228698
3254,Liberia,LBR,2004,12.88350460218693
3255,Liberia,LBR,2005,12.871502321774212
3256,Liberia,LBR,2006,12.854426616246789
3257,Liberia,LBR,2007,12.84656373637358
3258,Liberia,LBR,2008,12.84016033137031
3259,Liberia,LBR,2009,12.83363632068184
3260,Liberia,LBR,2010,12.82338467078927
3261,Liberia,LBR,2011,12.812008198934093
3262,Liberia,LBR,2012,12.799120963196913
3263,Liberia,LBR,2013,12.78258569152384
3264,Liberia,LBR,2014,12.77388027614701
3265,Liberia,LBR,2015,12.76352918146168
3266,Liberia,LBR,2016,12.75690297773939
3267,Liberia,LBR,2017,12.755675622762611
3268,Liberia,LBR,2018,12.66956953537447
3269,Liberia,LBR,2019,12.48881054788407
3270,Libya,LBY,1990,14.64117761997684
3271,Libya,LBY,1991,14.65280647014584
3272,Libya,LBY,1992,14.66579957488496
3273,Libya,LBY,1993,14.68092651412404
3274,Libya,LBY,1994,14.702614065923289
3275,Libya,LBY,1995,14.72250099644262
3276,Libya,LBY,1996,14.74643546074727
3277,Libya,LBY,1997,14.7759279395757
3278,Libya,LBY,1998,14.805304332467507
3279,Libya,LBY,1999,14.829164199588693
3280,Libya,LBY,2000,14.847657136881429
3281,Libya,LBY,2001,14.85938331052796
3282,Libya,LBY,2002,14.86964820593347
3283,Libya,LBY,2003,14.87569885273258
3284,Libya,LBY,2004,14.88027412640347
3285,Libya,LBY,2005,14.88047359129113
3286,Libya,LBY,2006,14.87720082247073
3287,Libya,LBY,2007,14.869738341796351
3288,Libya,LBY,2008,14.85571372976357
3289,Libya,LBY,2009,14.85048815476204
3290,Libya,LBY,2010,14.85295098547195
3291,Libya,LBY,2011,14.88264408890455
3292,Libya,LBY,2012,14.93736561106773
3293,Libya,LBY,2013,15.0134754363578
3294,Libya,LBY,2014,15.09445819380247
3295,Libya,LBY,2015,15.163645851574
3296,Libya,LBY,2016,15.21900790012898
3297,Libya,LBY,2017,15.26863355217718
3298,Libya,LBY,2018,15.3262479644629
3299,Libya,LBY,2019,15.39913127603721
3300,Lithuania,LTU,1990,13.51683656552384
3301,Lithuania,LTU,1991,13.52830736512074
3302,Lithuania,LTU,1992,13.54528546713831
3303,Lithuania,LTU,1993,13.56149992098698
3304,Lithuania,LTU,1994,13.5786443490905
3305,Lithuania,LTU,1995,13.59450591606474
3306,Lithuania,LTU,1996,13.62495991516814
3307,Lithuania,LTU,1997,13.685561331138327
3308,Lithuania,LTU,1998,13.74919830783749
3309,Lithuania,LTU,1999,13.798939796390847
3310,Lithuania,LTU,2000,13.82112153734561
3311,Lithuania,LTU,2001,13.80132413549168
3312,Lithuania,LTU,2002,13.748893442517147
3313,Lithuania,LTU,2003,13.6854717611995
3314,Lithuania,LTU,2004,13.62004757875734
3315,Lithuania,LTU,2005,13.57399703866396
3316,Lithuania,LTU,2006,13.535587371549571
3317,Lithuania,LTU,2007,13.49517004893438
3318,Lithuania,LTU,2008,13.45693453143291
3319,Lithuania,LTU,2009,13.420949265595253
3320,Lithuania,LTU,2010,13.39854865607675
3321,Lithuania,LTU,2011,13.36977977542566
3322,Lithuania,LTU,2012,13.32823948000787
3323,Lithuania,LTU,2013,13.28594758524092
3324,Lithuania,LTU,2014,13.25579004637018
3325,Lithuania,LTU,2015,13.24467955005954
3326,Lithuania,LTU,2016,13.270174667954027
3327,Lithuania,LTU,2017,13.29159877292134
3328,Lithuania,LTU,2018,13.27272191717626
3329,Lithuania,LTU,2019,13.24890355494
3330,Luxembourg,LUX,1990,15.41785725472302
3331,Luxembourg,LUX,1991,15.40569970858591
3332,Luxembourg,LUX,1992,15.39765409099001
3333,Luxembourg,LUX,1993,15.38913341134838
3334,Luxembourg,LUX,1994,15.37805377725981
3335,Luxembourg,LUX,1995,15.369802134626967
3336,Luxembourg,LUX,1996,15.35866178064165
3337,Luxembourg,LUX,1997,15.345573308447449
3338,Luxembourg,LUX,1998,15.33600517319836
3339,Luxembourg,LUX,1999,15.31910872744035
3340,Luxembourg,LUX,2000,15.29637321302722
3341,Luxembourg,LUX,2001,15.26744826877397
3342,Luxembourg,LUX,2002,15.233500505199348
3343,Luxembourg,LUX,2003,15.197373570512571
3344,Luxembourg,LUX,2004,15.15978264411297
3345,Luxembourg,LUX,2005,15.12797253333858
3346,Luxembourg,LUX,2006,15.095534467076671
3347,Luxembourg,LUX,2007,15.05043078523622
3348,Luxembourg,LUX,2008,15.00449511856189
3349,Luxembourg,LUX,2009,14.96363205398756
3350,Luxembourg,LUX,2010,14.943578028813809
3351,Luxembourg,LUX,2011,14.938750052765853
3352,Luxembourg,LUX,2012,14.934133846650042
3353,Luxembourg,LUX,2013,14.929742352411878
3354,Luxembourg,LUX,2014,14.926789985883271
3355,Luxembourg,LUX,2015,14.92727743524605
3356,Luxembourg,LUX,2016,14.911047479747491
3357,Luxembourg,LUX,2017,14.897697394973012
3358,Luxembourg,LUX,2018,14.89859917121857
3359,Luxembourg,LUX,2019,14.90676863184495
3360,Madagascar,MDG,1990,12.822690148330402
3361,Madagascar,MDG,1991,12.82524464814922
3362,Madagascar,MDG,1992,12.825547579444429
3363,Madagascar,MDG,1993,12.82981957307442
3364,Madagascar,MDG,1994,12.8299956627208
3365,Madagascar,MDG,1995,12.8342335122969
3366,Madagascar,MDG,1996,12.83817278805231
3367,Madagascar,MDG,1997,12.84677259298519
3368,Madagascar,MDG,1998,12.8568618130007
3369,Madagascar,MDG,1999,12.86311178298469
3370,Madagascar,MDG,2000,12.866813929923298
3371,Madagascar,MDG,2001,12.86562445008032
3372,Madagascar,MDG,2002,12.85800738591071
3373,Madagascar,MDG,2003,12.85056328802747
3374,Madagascar,MDG,2004,12.84251647654933
3375,Madagascar,MDG,2005,12.84037373956962
3376,Madagascar,MDG,2006,12.84279626384081
3377,Madagascar,MDG,2007,12.85120609288764
3378,Madagascar,MDG,2008,12.863849353789588
3379,Madagascar,MDG,2009,12.87494892869841
3380,Madagascar,MDG,2010,12.88391973067958
3381,Madagascar,MDG,2011,12.8902661076385
3382,Madagascar,MDG,2012,12.90819792648076
3383,Madagascar,MDG,2013,12.92794376791479
3384,Madagascar,MDG,2014,12.95009001477534
3385,Madagascar,MDG,2015,12.96909541084007
3386,Madagascar,MDG,2016,12.99824229395973
3387,Madagascar,MDG,2017,13.026627770163602
3388,Madagascar,MDG,2018,13.03521733859273
3389,Madagascar,MDG,2019,13.03922304664946
3390,Malawi,MWI,1990,12.49945077838965
3391,Malawi,MWI,1991,12.51433930164163
3392,Malawi,MWI,1992,12.52770900304662
3393,Malawi,MWI,1993,12.53916398818237
3394,Malawi,MWI,1994,12.543733278295472
3395,Malawi,MWI,1995,12.54819911755028
3396,Malawi,MWI,1996,12.54074071890145
3397,Malawi,MWI,1997,12.52401297851024
3398,Malawi,MWI,1998,12.50599332573018
3399,Malawi,MWI,1999,12.48654122799308
3400,Malawi,MWI,2000,12.47661189569664
3401,Malawi,MWI,2001,12.47879922981221
3402,Malawi,MWI,2002,12.49054420971465
3403,Malawi,MWI,2003,12.502848153225909
3404,Malawi,MWI,2004,12.51238598426914
3405,Malawi,MWI,2005,12.51417811909267
3406,Malawi,MWI,2006,12.49358222925
3407,Malawi,MWI,2007,12.45577978095813
3408,Malawi,MWI,2008,12.41944639617526
3409,Malawi,MWI,2009,12.38256038726407
3410,Malawi,MWI,2010,12.36727200829891
3411,Malawi,MWI,2011,12.37137190258105
3412,Malawi,MWI,2012,12.393341659132853
3413,Malawi,MWI,2013,12.42595208539427
3414,Malawi,MWI,2014,12.45806011133866
3415,Malawi,MWI,2015,12.47833518208221
3416,Malawi,MWI,2016,12.49199562906415
3417,Malawi,MWI,2017,12.50123060308537
3418,Malawi,MWI,2018,12.5014596670642
3419,Malawi,MWI,2019,12.499132992036529
3420,Malaysia,MYS,1990,11.70152536733926
3421,Malaysia,MYS,1991,11.68073105389856
3422,Malaysia,MYS,1992,11.66307316857892
3423,Malaysia,MYS,1993,11.64639739128075
3424,Malaysia,MYS,1994,11.629103548409809
3425,Malaysia,MYS,1995,11.61341773061393
3426,Malaysia,MYS,1996,11.60019969355493
3427,Malaysia,MYS,1997,11.59132345795912
3428,Malaysia,MYS,1998,11.58857637924456
3429,Malaysia,MYS,1999,11.59283888699546
3430,Malaysia,MYS,2000,11.5993399484471
3431,Malaysia,MYS,2001,11.65159586577921
3432,Malaysia,MYS,2002,11.7695274381754
3433,Malaysia,MYS,2003,11.90679001026992
3434,Malaysia,MYS,2004,12.018204844434791
3435,Malaysia,MYS,2005,12.06190964066958
3436,Malaysia,MYS,2006,12.0517144628043
3437,Malaysia,MYS,2007,12.032992617010729
3438,Malaysia,MYS,2008,12.00946598912557
3439,Malaysia,MYS,2009,11.98821077845543
3440,Malaysia,MYS,2010,11.9780362848799
3441,Malaysia,MYS,2011,12.00225933833771
3442,Malaysia,MYS,2012,12.06018642156702
