,Entity,Code,Year,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent)
6383,United States Virgin Islands,VIR,2013,4.95729949661625
6384,United States Virgin Islands,VIR,2014,4.91906828632822
6385,United States Virgin Islands,VIR,2015,4.85785391933182
6386,United States Virgin Islands,VIR,2016,4.85775085727051
6387,United States Virgin Islands,VIR,2017,4.77496261949988
6388,United States Virgin Islands,VIR,2018,4.78758567223575
6389,United States Virgin Islands,VIR,2019,4.78399452657721
6390,Uruguay,URY,1990,5.09779146648685
6391,Uruguay,URY,1991,5.13721586991052
6392,Uruguay,URY,1992,5.13472648670762
6393,Uruguay,URY,1993,5.074037684237069
6394,Uruguay,URY,1994,5.128564069898999
6395,Uruguay,URY,1995,5.129556406114999
6396,Uruguay,URY,1996,5.19046146883563
6397,Uruguay,URY,1997,5.25255075424785
6398,Uruguay,URY,1998,5.27384937690603
6399,Uruguay,URY,1999,5.3576246539707
6400,Uruguay,URY,2000,5.4839934593734405
6401,Uruguay,URY,2001,5.56616031972772
6402,Uruguay,URY,2002,5.58895545106404
6403,Uruguay,URY,2003,5.60740888016358
6404,Uruguay,URY,2004,5.70725384868692
6405,Uruguay,URY,2005,5.80432633102642
6406,Uruguay,URY,2006,5.90118336778478
6407,Uruguay,URY,2007,5.81267072675763
6408,Uruguay,URY,2008,5.93262187785555
6409,Uruguay,URY,2009,5.99338189653087
6410,Uruguay,URY,2010,5.96816169761115
6411,Uruguay,URY,2011,5.92140885744259
6412,Uruguay,URY,2012,5.96067549600405
6413,Uruguay,URY,2013,6.03267560591084
6414,Uruguay,URY,2014,6.12275735719323
6415,Uruguay,URY,2015,6.12049175430908
6416,Uruguay,URY,2016,6.124671261609651
6417,Uruguay,URY,2017,6.10626296563676
6418,Uruguay,URY,2018,6.098446937686751
6419,Uruguay,URY,2019,6.076961259181591
6420,Uzbekistan,UZB,1990,3.13830562476544
6421,Uzbekistan,UZB,1991,3.15803379915148
6422,Uzbekistan,UZB,1992,3.14185239106344
6423,Uzbekistan,UZB,1993,3.08405065783424
6424,Uzbekistan,UZB,1994,3.04972522148104
6425,Uzbekistan,UZB,1995,3.04070137124499
6426,Uzbekistan,UZB,1996,3.05266963389025
6427,Uzbekistan,UZB,1997,3.1320833455603903
6428,Uzbekistan,UZB,1998,3.20296636496706
6429,Uzbekistan,UZB,1999,3.28747874259006
6430,Uzbekistan,UZB,2000,3.31252765133914
6431,Uzbekistan,UZB,2001,3.37759526783236
6432,Uzbekistan,UZB,2002,3.41894727990385
6433,Uzbekistan,UZB,2003,3.45489431690337
6434,Uzbekistan,UZB,2004,3.4812665049782
6435,Uzbekistan,UZB,2005,3.46114414078433
6436,Uzbekistan,UZB,2006,3.57008542730485
6437,Uzbekistan,UZB,2007,3.6305725587471
6438,Uzbekistan,UZB,2008,3.71024462771954
6439,Uzbekistan,UZB,2009,3.81311971368433
6440,Uzbekistan,UZB,2010,3.88502243703219
6441,Uzbekistan,UZB,2011,3.90929168158983
6442,Uzbekistan,UZB,2012,3.93337240830026
6443,Uzbekistan,UZB,2013,3.99579106867597
6444,Uzbekistan,UZB,2014,4.048388543382861
6445,Uzbekistan,UZB,2015,4.090817381685699
6446,Uzbekistan,UZB,2016,4.12980244631818
6447,Uzbekistan,UZB,2017,4.191939229183831
6448,Uzbekistan,UZB,2018,4.24741942567146
6449,Uzbekistan,UZB,2019,4.30451955920664
6450,Vanuatu,VUT,1990,2.93780517275291
6451,Vanuatu,VUT,1991,2.96794165500117
6452,Vanuatu,VUT,1992,2.98476507815192
6453,Vanuatu,VUT,1993,3.00089234295834
6454,Vanuatu,VUT,1994,3.04245859213544
6455,Vanuatu,VUT,1995,3.0650051887333203
6456,Vanuatu,VUT,1996,3.08139522127308
6457,Vanuatu,VUT,1997,2.83376983263446
6458,Vanuatu,VUT,1998,3.11229506982428
6459,Vanuatu,VUT,1999,3.0044703967878403
6460,Vanuatu,VUT,2000,3.13712178638014
6461,Vanuatu,VUT,2001,3.14486316321854
6462,Vanuatu,VUT,2002,3.1556851989126
6463,Vanuatu,VUT,2003,3.16853173866537
6464,Vanuatu,VUT,2004,3.1748589379920498
6465,Vanuatu,VUT,2005,3.18834297014335
6466,Vanuatu,VUT,2006,3.21634559269183
6467,Vanuatu,VUT,2007,3.23769353183199
6468,Vanuatu,VUT,2008,3.2585042717887003
6469,Vanuatu,VUT,2009,3.2734828181615203
6470,Vanuatu,VUT,2010,3.30817937161422
6471,Vanuatu,VUT,2011,3.32493313229163
6472,Vanuatu,VUT,2012,3.35729229604765
6473,Vanuatu,VUT,2013,3.3835063884622105
6474,Vanuatu,VUT,2014,3.38460163423046
6475,Vanuatu,VUT,2015,3.40479510423927
6476,Vanuatu,VUT,2016,3.4371472966479395
6477,Vanuatu,VUT,2017,3.45025310393847
6478,Vanuatu,VUT,2018,3.4745112017789905
6479,Vanuatu,VUT,2019,3.50192084445117
6480,Venezuela,VEN,1990,5.03264552784706
6481,Venezuela,VEN,1991,5.3531005574596895
6482,Venezuela,VEN,1992,5.32905892026757
6483,Venezuela,VEN,1993,5.29868522415117
6484,Venezuela,VEN,1994,5.1700240288147405
6485,Venezuela,VEN,1995,5.292533660667321
6486,Venezuela,VEN,1996,5.48166642275484
6487,Venezuela,VEN,1997,5.723794619873869
6488,Venezuela,VEN,1998,5.73927857550273
6489,Venezuela,VEN,1999,4.48330362581716
6490,Venezuela,VEN,2000,5.81018936772746
6491,Venezuela,VEN,2001,5.770515699343981
6492,Venezuela,VEN,2002,5.8182806538772
6493,Venezuela,VEN,2003,5.60955082464212
6494,Venezuela,VEN,2004,5.94820536609
6495,Venezuela,VEN,2005,6.11396324325891
6496,Venezuela,VEN,2006,6.101880191078131
6497,Venezuela,VEN,2007,6.0232162335802
6498,Venezuela,VEN,2008,5.93820322023442
6499,Venezuela,VEN,2009,5.93094716679179
6500,Venezuela,VEN,2010,6.02555476137921
6501,Venezuela,VEN,2011,6.03373604979941
6502,Venezuela,VEN,2012,5.93995304161155
6503,Venezuela,VEN,2013,5.9686083077181
6504,Venezuela,VEN,2014,5.97337693997472
6505,Venezuela,VEN,2015,5.99603844613455
6506,Venezuela,VEN,2016,5.98343021220765
6507,Venezuela,VEN,2017,5.88426286993142
6508,Venezuela,VEN,2018,5.82558455807947
6509,Venezuela,VEN,2019,5.74373696008102
6510,Vietnam,VNM,1990,3.29149894271585
6511,Vietnam,VNM,1991,3.3862465902038905
6512,Vietnam,VNM,1992,3.49868851549039
6513,Vietnam,VNM,1993,3.61448925062244
6514,Vietnam,VNM,1994,3.72974970067504
6515,Vietnam,VNM,1995,3.8501756119141
6516,Vietnam,VNM,1996,3.9602625327233296
6517,Vietnam,VNM,1997,4.05103235722244
6518,Vietnam,VNM,1998,4.2006298748401605
6519,Vietnam,VNM,1999,4.306206424242911
6520,Vietnam,VNM,2000,4.40207290414481
6521,Vietnam,VNM,2001,4.44856358444196
6522,Vietnam,VNM,2002,4.47249860995185
6523,Vietnam,VNM,2003,4.47078756884454
6524,Vietnam,VNM,2004,4.46178220105637
6525,Vietnam,VNM,2005,4.46357474468045
6526,Vietnam,VNM,2006,4.47223676560558
6527,Vietnam,VNM,2007,4.46007483888731
6528,Vietnam,VNM,2008,4.449391028938
6529,Vietnam,VNM,2009,4.45072970867919
6530,Vietnam,VNM,2010,4.46376510950686
6531,Vietnam,VNM,2011,4.4765522776742
6532,Vietnam,VNM,2012,4.51141196058626
6533,Vietnam,VNM,2013,4.547827547964349
6534,Vietnam,VNM,2014,4.58274408902877
6535,Vietnam,VNM,2015,4.60745551419389
6536,Vietnam,VNM,2016,4.61284421483355
6537,Vietnam,VNM,2017,4.61682660903063
6538,Vietnam,VNM,2018,4.62197475954503
6539,Vietnam,VNM,2019,4.6290465429836
6540,Wales,,1990,5.910536761344249
6541,Wales,,1991,5.9146230677189005
6542,Wales,,1992,5.91790739001641
6543,Wales,,1993,5.87793121307639
6544,Wales,,1994,5.92281280735957
6545,Wales,,1995,5.91757659775008
6546,Wales,,1996,5.97240950566544
6547,Wales,,1997,6.01038251279373
6548,Wales,,1998,6.03671791316441
6549,Wales,,1999,6.0407116189576
6550,Wales,,2000,6.13605506497463
6551,Wales,,2001,6.21294409921782
6552,Wales,,2002,6.22346457186181
6553,Wales,,2003,6.22169593724842
6554,Wales,,2004,6.270400956325569
6555,Wales,,2005,6.30769015923176
6556,Wales,,2006,6.364537758975559
6557,Wales,,2007,6.39345185975251
6558,Wales,,2008,6.42931524194562
6559,Wales,,2009,6.48389000229164
6560,Wales,,2010,6.5338820291147
6561,Wales,,2011,6.5679528798674
6562,Wales,,2012,6.56781617539018
6563,Wales,,2013,6.56299309184072
6564,Wales,,2014,6.62880325525363
6565,Wales,,2015,6.59026814018999
6566,Wales,,2016,6.58101770764384
6567,Wales,,2017,6.546326258529129
6568,Wales,,2018,6.48419562228809
6569,Wales,,2019,6.435875170179189
6570,Western Pacific Region (WHO),,1990,3.91026714375488
6571,Western Pacific Region (WHO),,1991,4.00276522016747
6572,Western Pacific Region (WHO),,1992,4.116976468389439
6573,Western Pacific Region (WHO),,1993,4.2280898045192
6574,Western Pacific Region (WHO),,1994,4.3246771518108
6575,Western Pacific Region (WHO),,1995,4.41822096671836
6576,Western Pacific Region (WHO),,1996,4.51864162549811
6577,Western Pacific Region (WHO),,1997,4.62491159357371
6578,Western Pacific Region (WHO),,1998,4.70115507886286
6579,Western Pacific Region (WHO),,1999,4.76929288418938
6580,Western Pacific Region (WHO),,2000,4.82361939235355
6581,Western Pacific Region (WHO),,2001,4.90322561662437
6582,Western Pacific Region (WHO),,2002,4.96401787351999
6583,Western Pacific Region (WHO),,2003,5.00028552978452
6584,Western Pacific Region (WHO),,2004,5.00112951641621
6585,Western Pacific Region (WHO),,2005,5.05209813689776
6586,Western Pacific Region (WHO),,2006,5.14591826755771
6587,Western Pacific Region (WHO),,2007,5.20089048064535
6588,Western Pacific Region (WHO),,2008,5.15981869828636
6589,Western Pacific Region (WHO),,2009,5.20306232252344
6590,Western Pacific Region (WHO),,2010,5.20716405373331
6591,Western Pacific Region (WHO),,2011,5.22866491503211
6592,Western Pacific Region (WHO),,2012,5.26651521252595
6593,Western Pacific Region (WHO),,2013,5.2901875386312
6594,Western Pacific Region (WHO),,2014,5.312063446306111
6595,Western Pacific Region (WHO),,2015,5.31699618726747
6596,Western Pacific Region (WHO),,2016,5.31106997291529
6597,Western Pacific Region (WHO),,2017,5.32906350897912
6598,Western Pacific Region (WHO),,2018,5.31760975221918
6599,Western Pacific Region (WHO),,2019,5.26567921077336
6600,World,OWID_WRL,1990,3.10742415081808
6601,World,OWID_WRL,1991,3.1622144904759204
6602,World,OWID_WRL,1992,3.23438605503261
6603,World,OWID_WRL,1993,3.28875932411681
6604,World,OWID_WRL,1994,3.3016918466153995
6605,World,OWID_WRL,1995,3.3956037389937
6606,World,OWID_WRL,1996,3.4597425129455
6607,World,OWID_WRL,1997,3.51789596631924
6608,World,OWID_WRL,1998,3.57215386920276
6609,World,OWID_WRL,1999,3.61898329027667
6610,World,OWID_WRL,2000,3.68030907754688
6611,World,OWID_WRL,2001,3.7472488495232095
6612,World,OWID_WRL,2002,3.8088852198099503
6613,World,OWID_WRL,2003,3.87522606588138
6614,World,OWID_WRL,2004,3.92829575776726
6615,World,OWID_WRL,2005,4.00053226129834
6616,World,OWID_WRL,2006,4.08525774324646
6617,World,OWID_WRL,2007,4.15122194552687
6618,World,OWID_WRL,2008,4.180359170535311
6619,World,OWID_WRL,2009,4.26602822640529
6620,World,OWID_WRL,2010,4.30528254351112
6621,World,OWID_WRL,2011,4.40102949410802
6622,World,OWID_WRL,2012,4.475139595985491
6623,World,OWID_WRL,2013,4.54535592139205
6624,World,OWID_WRL,2014,4.61636487902199
6625,World,OWID_WRL,2015,4.67246100995233
6626,World,OWID_WRL,2016,4.7451931454331
6627,World,OWID_WRL,2017,4.819764771545549
6628,World,OWID_WRL,2018,4.87860775747155
6629,World,OWID_WRL,2019,4.92267103665847
6630,World Bank High Income,,1990,6.15095279540595
6631,World Bank High Income,,1991,6.1924448125008
6632,World Bank High Income,,1992,6.258966053669809
6633,World Bank High Income,,1993,6.289594461516799
6634,World Bank High Income,,1994,6.33717432843021
6635,World Bank High Income,,1995,6.37249697410644
6636,World Bank High Income,,1996,6.48106290746546
6637,World Bank High Income,,1997,6.60703811376446
6638,World Bank High Income,,1998,6.691736686861851
6639,World Bank High Income,,1999,6.755140933580329
6640,World Bank High Income,,2000,6.837757243559469
6641,World Bank High Income,,2001,6.87116082789825
6642,World Bank High Income,,2002,6.88500994769318
6643,World Bank High Income,,2003,6.88313518605127
6644,World Bank High Income,,2004,6.932639218385719
6645,World Bank High Income,,2005,6.92813981419525
6646,World Bank High Income,,2006,6.96750117133053
6647,World Bank High Income,,2007,6.995290007879889
6648,World Bank High Income,,2008,7.029387582918201
6649,World Bank High Income,,2009,7.06543691571933
6650,World Bank High Income,,2010,7.09710121052752
6651,World Bank High Income,,2011,7.06887370891542
6652,World Bank High Income,,2012,7.044769904773831
6653,World Bank High Income,,2013,7.00466379365859
6654,World Bank High Income,,2014,6.96398351507663
6655,World Bank High Income,,2015,6.889620717210921
6656,World Bank High Income,,2016,6.84349349988468
6657,World Bank High Income,,2017,6.80111339300258
6658,World Bank High Income,,2018,6.750190572065801
6659,World Bank High Income,,2019,6.719060273079879
6660,World Bank Low Income,,1990,1.3288602194343
6661,World Bank Low Income,,1991,1.35435747494044
6662,World Bank Low Income,,1992,1.38054980785093
6663,World Bank Low Income,,1993,1.39682384692381
6664,World Bank Low Income,,1994,1.29014920667939
6665,World Bank Low Income,,1995,1.4118948829694
6666,World Bank Low Income,,1996,1.42706549011001
6667,World Bank Low Income,,1997,1.45484084622259
6668,World Bank Low Income,,1998,1.48168953379493
6669,World Bank Low Income,,1999,1.50726565356688
6670,World Bank Low Income,,2000,1.55127729232352
6671,World Bank Low Income,,2001,1.61117178224346
6672,World Bank Low Income,,2002,1.6586717235901798
6673,World Bank Low Income,,2003,1.7258905078535998
6674,World Bank Low Income,,2004,1.7866699449071302
6675,World Bank Low Income,,2005,1.8554910913592093
6676,World Bank Low Income,,2006,1.93055354337963
6677,World Bank Low Income,,2007,2.0062313600475
6678,World Bank Low Income,,2008,2.0864125459443503
6679,World Bank Low Income,,2009,2.16280385869832
6680,World Bank Low Income,,2010,2.16311147319789
6681,World Bank Low Income,,2011,2.33265608011816
6682,World Bank Low Income,,2012,2.4347096932399204
6683,World Bank Low Income,,2013,2.53087864573682
6684,World Bank Low Income,,2014,2.6221736738977297
6685,World Bank Low Income,,2015,2.72264804439502
6686,World Bank Low Income,,2016,2.82438231624954
6687,World Bank Low Income,,2017,2.94458724101068
6688,World Bank Low Income,,2018,3.0708742530881303
6689,World Bank Low Income,,2019,3.18685993735837
6690,World Bank Lower Middle Income,,1990,2.2643818047430297
6691,World Bank Lower Middle Income,,1991,2.31170283650295
6692,World Bank Lower Middle Income,,1992,2.39455291096125
6693,World Bank Lower Middle Income,,1993,2.46811431549471
6694,World Bank Lower Middle Income,,1994,2.54448678567578
6695,World Bank Lower Middle Income,,1995,2.6036085772272
6696,World Bank Lower Middle Income,,1996,2.65882568706278
6697,World Bank Lower Middle Income,,1997,2.69003559470066
6698,World Bank Lower Middle Income,,1998,2.72906928242246
6699,World Bank Lower Middle Income,,1999,2.78399643949064
6700,World Bank Lower Middle Income,,2000,2.84007462035172
6701,World Bank Lower Middle Income,,2001,2.9045537955457004
6702,World Bank Lower Middle Income,,2002,2.98463996861544
6703,World Bank Lower Middle Income,,2003,3.07290527231119
6704,World Bank Lower Middle Income,,2004,3.1259749438280497
6705,World Bank Lower Middle Income,,2005,3.21450540946171
6706,World Bank Lower Middle Income,,2006,3.28566635142198
6707,World Bank Lower Middle Income,,2007,3.33592567482576
6708,World Bank Lower Middle Income,,2008,3.34890537541735
6709,World Bank Lower Middle Income,,2009,3.44028496624793
6710,World Bank Lower Middle Income,,2010,3.5102974766721395
6711,World Bank Lower Middle Income,,2011,3.58886520566172
6712,World Bank Lower Middle Income,,2012,3.67398275368249
6713,World Bank Lower Middle Income,,2013,3.76867966797863
6714,World Bank Lower Middle Income,,2014,3.88327003033839
6715,World Bank Lower Middle Income,,2015,3.9617966823879
6716,World Bank Lower Middle Income,,2016,4.07798085758915
6717,World Bank Lower Middle Income,,2017,4.17517059423378
6718,World Bank Lower Middle Income,,2018,4.25692648761403
6719,World Bank Lower Middle Income,,2019,4.33519142850507
6720,World Bank Upper Middle Income,,1990,3.98218141520891
6721,World Bank Upper Middle Income,,1991,4.08957698226585
6722,World Bank Upper Middle Income,,1992,4.17047062761381
6723,World Bank Upper Middle Income,,1993,4.220956281043961
6724,World Bank Upper Middle Income,,1994,4.2719410505984
6725,World Bank Upper Middle Income,,1995,4.36885935620199
6726,World Bank Upper Middle Income,,1996,4.48933521571496
6727,World Bank Upper Middle Income,,1997,4.61399104073774
6728,World Bank Upper Middle Income,,1998,4.70811866006748
6729,World Bank Upper Middle Income,,1999,4.7358977038759
6730,World Bank Upper Middle Income,,2000,4.80312274737907
6731,World Bank Upper Middle Income,,2001,4.87798411050292
6732,World Bank Upper Middle Income,,2002,4.92333275801072
6733,World Bank Upper Middle Income,,2003,4.94945418228451
6734,World Bank Upper Middle Income,,2004,5.00239960894671
6735,World Bank Upper Middle Income,,2005,5.057137042744371
6736,World Bank Upper Middle Income,,2006,5.1799087668666
6737,World Bank Upper Middle Income,,2007,5.26610967541265
6738,World Bank Upper Middle Income,,2008,5.27349081168144
6739,World Bank Upper Middle Income,,2009,5.34763572001385
6740,World Bank Upper Middle Income,,2010,5.380918746452671
6741,World Bank Upper Middle Income,,2011,5.463845716305929
6742,World Bank Upper Middle Income,,2012,5.52977242487709
6743,World Bank Upper Middle Income,,2013,5.57479264093286
6744,World Bank Upper Middle Income,,2014,5.58736430637983
6745,World Bank Upper Middle Income,,2015,5.62320612755276
6746,World Bank Upper Middle Income,,2016,5.636872734106721
6747,World Bank Upper Middle Income,,2017,5.686694594073209
6748,World Bank Upper Middle Income,,2018,5.70884136978006
6749,World Bank Upper Middle Income,,2019,5.68329734833907
6750,Yemen,YEM,1990,1.9977900563323097
6751,Yemen,YEM,1991,2.07936462212399
6752,Yemen,YEM,1992,2.1583417578485897
6753,Yemen,YEM,1993,2.2388566993147703
6754,Yemen,YEM,1994,2.30386109013689
6755,Yemen,YEM,1995,2.41584830026131
6756,Yemen,YEM,1996,2.50149497039975
6757,Yemen,YEM,1997,2.59849572821529
6758,Yemen,YEM,1998,2.69632226553826
6759,Yemen,YEM,1999,2.80782689146679
6760,Yemen,YEM,2000,2.91611688392251
6761,Yemen,YEM,2001,3.02902668720492
6762,Yemen,YEM,2002,3.13870460226221
6763,Yemen,YEM,2003,3.24416348658234
6764,Yemen,YEM,2004,3.36248955541873
6765,Yemen,YEM,2005,3.49615848929657
6766,Yemen,YEM,2006,3.6219663710631
6767,Yemen,YEM,2007,3.730209459481552
6768,Yemen,YEM,2008,3.8458492337952697
6769,Yemen,YEM,2009,3.9781016234650495
6770,Yemen,YEM,2010,4.14069637344429
6771,Yemen,YEM,2011,4.25323944230046
6772,Yemen,YEM,2012,4.37957082218305
6773,Yemen,YEM,2013,4.62085835083918
6774,Yemen,YEM,2014,4.74316511040295
6775,Yemen,YEM,2015,4.75221026586387
6776,Yemen,YEM,2016,4.6401628160333805
6777,Yemen,YEM,2017,4.67778174778372
6778,Yemen,YEM,2018,4.68468456039273
6779,Yemen,YEM,2019,5.05179516326485
6780,Zambia,ZMB,1990,1.2033199729045
6781,Zambia,ZMB,1991,1.16829428938403
6782,Zambia,ZMB,1992,1.14122167057866
6783,Zambia,ZMB,1993,1.13100934300596
6784,Zambia,ZMB,1994,1.11109790614946
6785,Zambia,ZMB,1995,1.09243914993927
6786,Zambia,ZMB,1996,1.08200783256903
6787,Zambia,ZMB,1997,1.08124976841174
6788,Zambia,ZMB,1998,1.08436072566513
6789,Zambia,ZMB,1999,1.08981123356914
6790,Zambia,ZMB,2000,1.10748234395488
6791,Zambia,ZMB,2001,1.10460788020109
6792,Zambia,ZMB,2002,1.16447187615411
6793,Zambia,ZMB,2003,1.20987974284603
6794,Zambia,ZMB,2004,1.27180489527154
6795,Zambia,ZMB,2005,1.33791420848384
6796,Zambia,ZMB,2006,1.41563307532531
6797,Zambia,ZMB,2007,1.52971803875368
6798,Zambia,ZMB,2008,1.68109408955359
6799,Zambia,ZMB,2009,1.8248606059578905
6800,Zambia,ZMB,2010,1.93477021184154
6801,Zambia,ZMB,2011,2.05491932575264
6802,Zambia,ZMB,2012,2.19671247303119
6803,Zambia,ZMB,2013,2.33594679411553
6804,Zambia,ZMB,2014,2.45959447936729
6805,Zambia,ZMB,2015,2.57183118411652
6806,Zambia,ZMB,2016,2.69478632499421
6807,Zambia,ZMB,2017,2.80711055914906
6808,Zambia,ZMB,2018,2.95156093276563
6809,Zambia,ZMB,2019,3.0888173417839297
6810,Zimbabwe,ZWE,1990,2.23231326501893
6811,Zimbabwe,ZWE,1991,2.17055626943521
6812,Zimbabwe,ZWE,1992,2.05917005381763
6813,Zimbabwe,ZWE,1993,1.9348137895710704
6814,Zimbabwe,ZWE,1994,1.820207307844
6815,Zimbabwe,ZWE,1995,1.7014873322727098
6816,Zimbabwe,ZWE,1996,1.59588594245902
6817,Zimbabwe,ZWE,1997,1.5298697934143002
6818,Zimbabwe,ZWE,1998,1.44449496690068
6819,Zimbabwe,ZWE,1999,1.37829895984783
6820,Zimbabwe,ZWE,2000,1.3218295707983
6821,Zimbabwe,ZWE,2001,1.2974337697586
6822,Zimbabwe,ZWE,2002,1.27304384657479
6823,Zimbabwe,ZWE,2003,1.26237263543644
6824,Zimbabwe,ZWE,2004,1.26042618820004
6825,Zimbabwe,ZWE,2005,1.28023481098174
6826,Zimbabwe,ZWE,2006,1.3105799570981
6827,Zimbabwe,ZWE,2007,1.35600353372018
6828,Zimbabwe,ZWE,2008,1.38641668479645
6829,Zimbabwe,ZWE,2009,1.45885717016432
6830,Zimbabwe,ZWE,2010,1.6062347678746698
6831,Zimbabwe,ZWE,2011,1.75886722962025
6832,Zimbabwe,ZWE,2012,1.90567412407073
6833,Zimbabwe,ZWE,2013,2.0241669714240103
6834,Zimbabwe,ZWE,2014,2.1122162428914
6835,Zimbabwe,ZWE,2015,2.19316597829977
6836,Zimbabwe,ZWE,2016,2.27981271193985
6837,Zimbabwe,ZWE,2017,2.36426505159308
6838,Zimbabwe,ZWE,2018,2.47294913389691
6839,Zimbabwe,ZWE,2019,2.52589177687223
