,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent)
2863,Jamaica,JAM,2003,3.06662978915482
2864,Jamaica,JAM,2004,3.07137332015026
2865,Jamaica,JAM,2005,3.06903892534634
2866,Jamaica,JAM,2006,3.05959301322269
2867,Jamaica,JAM,2007,3.0400285515955803
2868,Jamaica,JAM,2008,3.01921664886396
2869,Jamaica,JAM,2009,3.00239304277157
2870,Jamaica,JAM,2010,2.9956477268026203
2871,Jamaica,JAM,2011,3.00484102250092
2872,Jamaica,JAM,2012,3.02690090930737
2873,Jamaica,JAM,2013,3.05196347959475
2874,Jamaica,JAM,2014,3.07341747390972
2875,Jamaica,JAM,2015,3.08649437832304
2876,Jamaica,JAM,2016,3.08816876828786
2877,Jamaica,JAM,2017,3.08998829427659
2878,Jamaica,JAM,2018,3.12750122770302
2879,Jamaica,JAM,2019,3.20102965013424
2880,Japan,JPN,1990,2.21492982601308
2881,Japan,JPN,1991,2.16825907132643
2882,Japan,JPN,1992,2.1360444765362496
2883,Japan,JPN,1993,2.1163410919975303
2884,Japan,JPN,1994,2.10624808389522
2885,Japan,JPN,1995,2.10335619519866
2886,Japan,JPN,1996,2.1242676009868
2887,Japan,JPN,1997,2.17508204965358
2888,Japan,JPN,1998,2.23951767403715
2889,Japan,JPN,1999,2.30085084030844
2890,Japan,JPN,2000,2.34179141094364
2891,Japan,JPN,2001,2.36809975120648
2892,Japan,JPN,2002,2.39480311559289
2893,Japan,JPN,2003,2.41867685696039
2894,Japan,JPN,2004,2.43643617494631
2895,Japan,JPN,2005,2.44511080621718
2896,Japan,JPN,2006,2.43667711070338
2897,Japan,JPN,2007,2.41243198064571
2898,Japan,JPN,2008,2.38204061016973
2899,Japan,JPN,2009,2.35470326958096
2900,Japan,JPN,2010,2.34006730319862
2901,Japan,JPN,2011,2.33257247625539
2902,Japan,JPN,2012,2.32172746319134
2903,Japan,JPN,2013,2.31072230189098
2904,Japan,JPN,2014,2.30234817970956
2905,Japan,JPN,2015,2.29898817326882
2906,Japan,JPN,2016,2.29999566832379
2907,Japan,JPN,2017,2.30127359457208
2908,Japan,JPN,2018,2.29977314003696
2909,Japan,JPN,2019,2.29600881333179
2910,Jordan,JOR,1990,4.78943293428306
2911,Jordan,JOR,1991,4.79019526227758
2912,Jordan,JOR,1992,4.78795018180153
2913,Jordan,JOR,1993,4.78606414092137
2914,Jordan,JOR,1994,4.7846427928766
2915,Jordan,JOR,1995,4.784894161309991
2916,Jordan,JOR,1996,4.78092080935609
2917,Jordan,JOR,1997,4.7737423069199005
2918,Jordan,JOR,1998,4.7624970862110105
2919,Jordan,JOR,1999,4.75260482044851
2920,Jordan,JOR,2000,4.74103117440101
2921,Jordan,JOR,2001,4.73262345925775
2922,Jordan,JOR,2002,4.71769078720758
2923,Jordan,JOR,2003,4.70099132293018
2924,Jordan,JOR,2004,4.67691241082392
2925,Jordan,JOR,2005,4.64756347933279
2926,Jordan,JOR,2006,4.6049083720022805
2927,Jordan,JOR,2007,4.542710580473821
2928,Jordan,JOR,2008,4.47271253295086
2929,Jordan,JOR,2009,4.41174146836138
2930,Jordan,JOR,2010,4.37981788602017
2931,Jordan,JOR,2011,4.36790883156187
2932,Jordan,JOR,2012,4.35607909884759
2933,Jordan,JOR,2013,4.34699063735813
2934,Jordan,JOR,2014,4.34206913313568
2935,Jordan,JOR,2015,4.33538969075604
2936,Jordan,JOR,2016,4.31401783830424
2937,Jordan,JOR,2017,4.29838187383572
2938,Jordan,JOR,2018,4.32720459568542
2939,Jordan,JOR,2019,4.40154158678011
2940,Kazakhstan,KAZ,1990,3.6703249718276
2941,Kazakhstan,KAZ,1991,3.6591562038739
2942,Kazakhstan,KAZ,1992,3.64989103797148
2943,Kazakhstan,KAZ,1993,3.64364286451458
2944,Kazakhstan,KAZ,1994,3.64332241090342
2945,Kazakhstan,KAZ,1995,3.64502800179746
2946,Kazakhstan,KAZ,1996,3.6561525966333295
2947,Kazakhstan,KAZ,1997,3.67824032537548
2948,Kazakhstan,KAZ,1998,3.70607642251664
2949,Kazakhstan,KAZ,1999,3.73119017447808
2950,Kazakhstan,KAZ,2000,3.74440281741184
2951,Kazakhstan,KAZ,2001,3.7457528382436
2952,Kazakhstan,KAZ,2002,3.7438386114316
2953,Kazakhstan,KAZ,2003,3.73910005868597
2954,Kazakhstan,KAZ,2004,3.73290622163251
2955,Kazakhstan,KAZ,2005,3.7261465231199296
2956,Kazakhstan,KAZ,2006,3.7146482937606
2957,Kazakhstan,KAZ,2007,3.69570617534938
2958,Kazakhstan,KAZ,2008,3.67510356543294
2959,Kazakhstan,KAZ,2009,3.65718069745279
2960,Kazakhstan,KAZ,2010,3.6460522432819
2961,Kazakhstan,KAZ,2011,3.6464242963862
2962,Kazakhstan,KAZ,2012,3.65529545618903
2963,Kazakhstan,KAZ,2013,3.66843634933799
2964,Kazakhstan,KAZ,2014,3.68125736335212
2965,Kazakhstan,KAZ,2015,3.68791002883712
2966,Kazakhstan,KAZ,2016,3.69107220371807
2967,Kazakhstan,KAZ,2017,3.69314723128168
2968,Kazakhstan,KAZ,2018,3.6869731345958097
2969,Kazakhstan,KAZ,2019,3.6744786855540097
2970,Kenya,KEN,1990,5.08911724378557
2971,Kenya,KEN,1991,5.0791254055525705
2972,Kenya,KEN,1992,5.07408620118315
2973,Kenya,KEN,1993,5.07341359312269
2974,Kenya,KEN,1994,5.075307958554729
2975,Kenya,KEN,1995,5.07889685710102
2976,Kenya,KEN,1996,5.10128157911426
2977,Kenya,KEN,1997,5.147425053061
2978,Kenya,KEN,1998,5.20156848716224
2979,Kenya,KEN,1999,5.24566868332427
2980,Kenya,KEN,2000,5.264288526564831
2981,Kenya,KEN,2001,5.26007425951334
2982,Kenya,KEN,2002,5.2467612343945005
2983,Kenya,KEN,2003,5.22770753008972
2984,Kenya,KEN,2004,5.20484244536844
2985,Kenya,KEN,2005,5.18074379253946
2986,Kenya,KEN,2006,5.15057310628447
2987,Kenya,KEN,2007,5.110103122292959
2988,Kenya,KEN,2008,5.06625054949708
2989,Kenya,KEN,2009,5.02455609812937
2990,Kenya,KEN,2010,4.9917255227196495
2991,Kenya,KEN,2011,4.96252808230897
2992,Kenya,KEN,2012,4.93067509289974
2993,Kenya,KEN,2013,4.90043259950424
2994,Kenya,KEN,2014,4.87602992215031
2995,Kenya,KEN,2015,4.86122786964324
2996,Kenya,KEN,2016,4.85359609649305
2997,Kenya,KEN,2017,4.85089406296715
2998,Kenya,KEN,2018,4.85480946786209
2999,Kenya,KEN,2019,4.86397155996141
3000,Kiribati,KIR,1990,3.20025328100776
3001,Kiribati,KIR,1991,3.19514800417806
3002,Kiribati,KIR,1992,3.19089179097473
3003,Kiribati,KIR,1993,3.18658501300943
3004,Kiribati,KIR,1994,3.18095058582908
3005,Kiribati,KIR,1995,3.17399420421428
3006,Kiribati,KIR,1996,3.16551344018269
3007,Kiribati,KIR,1997,3.1518886951387097
3008,Kiribati,KIR,1998,3.13701794196942
3009,Kiribati,KIR,1999,3.12270077865786
3010,Kiribati,KIR,2000,3.11383504691014
3011,Kiribati,KIR,2001,3.10671544380745
3012,Kiribati,KIR,2002,3.10199723952555
3013,Kiribati,KIR,2003,3.09610761353537
3014,Kiribati,KIR,2004,3.09172549770071
3015,Kiribati,KIR,2005,3.08688380946049
3016,Kiribati,KIR,2006,3.08156029892355
3017,Kiribati,KIR,2007,3.07306409729635
3018,Kiribati,KIR,2008,3.06685289659311
3019,Kiribati,KIR,2009,3.06038401021438
3020,Kiribati,KIR,2010,3.05682747623318
3021,Kiribati,KIR,2011,3.05277992704803
3022,Kiribati,KIR,2012,3.05180926362071
3023,Kiribati,KIR,2013,3.0486411232370303
3024,Kiribati,KIR,2014,3.04861051528735
3025,Kiribati,KIR,2015,3.04762841093715
3026,Kiribati,KIR,2016,3.04839387300181
3027,Kiribati,KIR,2017,3.05221855433108
3028,Kiribati,KIR,2018,3.0549127721204097
3029,Kiribati,KIR,2019,3.0590787084691
3030,Kuwait,KWT,1990,4.16537905290992
3031,Kuwait,KWT,1991,4.16439338376151
3032,Kuwait,KWT,1992,4.16387947809869
3033,Kuwait,KWT,1993,4.167033744521411
3034,Kuwait,KWT,1994,4.16891445861256
3035,Kuwait,KWT,1995,4.17161629059652
3036,Kuwait,KWT,1996,4.17477995972596
3037,Kuwait,KWT,1997,4.187419949068491
3038,Kuwait,KWT,1998,4.205470801431551
3039,Kuwait,KWT,1999,4.22065215240853
3040,Kuwait,KWT,2000,4.23280904714502
3041,Kuwait,KWT,2001,4.2414723140787896
3042,Kuwait,KWT,2002,4.24910970879435
3043,Kuwait,KWT,2003,4.25492507093293
3044,Kuwait,KWT,2004,4.25913019981762
3045,Kuwait,KWT,2005,4.26407482785793
3046,Kuwait,KWT,2006,4.262909304364889
3047,Kuwait,KWT,2007,4.2509200401928
3048,Kuwait,KWT,2008,4.23631146376525
3049,Kuwait,KWT,2009,4.22353262910011
3050,Kuwait,KWT,2010,4.22205081572955
3051,Kuwait,KWT,2011,4.23067507394274
3052,Kuwait,KWT,2012,4.24209629424841
3053,Kuwait,KWT,2013,4.256066572175779
3054,Kuwait,KWT,2014,4.26661531941571
3055,Kuwait,KWT,2015,4.27627149833267
3056,Kuwait,KWT,2016,4.28046995747839
3057,Kuwait,KWT,2017,4.28427605510056
3058,Kuwait,KWT,2018,4.30917875802475
3059,Kuwait,KWT,2019,4.34683023208885
3060,Kyrgyzstan,KGZ,1990,3.82037964815184
3061,Kyrgyzstan,KGZ,1991,3.8128554107347097
3062,Kyrgyzstan,KGZ,1992,3.803604264007
3063,Kyrgyzstan,KGZ,1993,3.79768176889094
3064,Kyrgyzstan,KGZ,1994,3.79118426887681
3065,Kyrgyzstan,KGZ,1995,3.78603283070637
3066,Kyrgyzstan,KGZ,1996,3.77999339273195
3067,Kyrgyzstan,KGZ,1997,3.77181887650332
3068,Kyrgyzstan,KGZ,1998,3.76487677542581
3069,Kyrgyzstan,KGZ,1999,3.7572884483712494
3070,Kyrgyzstan,KGZ,2000,3.7512158591632
3071,Kyrgyzstan,KGZ,2001,3.74512348566088
3072,Kyrgyzstan,KGZ,2002,3.73424801601459
3073,Kyrgyzstan,KGZ,2003,3.7232871780222094
3074,Kyrgyzstan,KGZ,2004,3.7108252422385295
3075,Kyrgyzstan,KGZ,2005,3.69769518923082
3076,Kyrgyzstan,KGZ,2006,3.6803392925061496
3077,Kyrgyzstan,KGZ,2007,3.65785228781014
3078,Kyrgyzstan,KGZ,2008,3.63547619202999
3079,Kyrgyzstan,KGZ,2009,3.61590132573769
3080,Kyrgyzstan,KGZ,2010,3.60560201166616
3081,Kyrgyzstan,KGZ,2011,3.60328762213619
3082,Kyrgyzstan,KGZ,2012,3.60196581516173
3083,Kyrgyzstan,KGZ,2013,3.60137224322174
3084,Kyrgyzstan,KGZ,2014,3.5999711963750096
3085,Kyrgyzstan,KGZ,2015,3.60081993709301
3086,Kyrgyzstan,KGZ,2016,3.5945596149101298
3087,Kyrgyzstan,KGZ,2017,3.5884050245327703
3088,Kyrgyzstan,KGZ,2018,3.58569174109291
3089,Kyrgyzstan,KGZ,2019,3.58296354861896
3090,Laos,LAO,1990,3.0130606763311
3091,Laos,LAO,1991,3.01718470406065
3092,Laos,LAO,1992,3.01931878849545
3093,Laos,LAO,1993,3.01769918303769
3094,Laos,LAO,1994,3.01778032286466
3095,Laos,LAO,1995,3.01623782678098
3096,Laos,LAO,1996,3.0010245063444603
3097,Laos,LAO,1997,2.97032047530535
3098,Laos,LAO,1998,2.92985261734206
3099,Laos,LAO,1999,2.89556105539238
3100,Laos,LAO,2000,2.87592219738602
3101,Laos,LAO,2001,2.86876084770707
3102,Laos,LAO,2002,2.86715664903312
3103,Laos,LAO,2003,2.86382898763403
3104,Laos,LAO,2004,2.86137026798715
3105,Laos,LAO,2005,2.8552829504748902
3106,Laos,LAO,2006,2.83929241104867
3107,Laos,LAO,2007,2.8140021771358
3108,Laos,LAO,2008,2.78863383101321
3109,Laos,LAO,2009,2.76788127505628
3110,Laos,LAO,2010,2.75936000101875
3111,Laos,LAO,2011,2.7682650033249
3112,Laos,LAO,2012,2.7857101090704504
3113,Laos,LAO,2013,2.80919144778417
3114,Laos,LAO,2014,2.83056071726935
3115,Laos,LAO,2015,2.84308330167327
3116,Laos,LAO,2016,2.8430880831583303
3117,Laos,LAO,2017,2.84431262937942
3118,Laos,LAO,2018,2.84781693339207
3119,Laos,LAO,2019,2.85404558851484
3120,Latin America & Caribbean (WB),,1990,3.54188618421825
3121,Latin America & Caribbean (WB),,1991,3.5402433831799898
3122,Latin America & Caribbean (WB),,1992,3.54147053339844
3123,Latin America & Caribbean (WB),,1993,3.54477623052094
3124,Latin America & Caribbean (WB),,1994,3.55019959173238
3125,Latin America & Caribbean (WB),,1995,3.55620344930633
3126,Latin America & Caribbean (WB),,1996,3.57899188099514
3127,Latin America & Caribbean (WB),,1997,3.62416348138697
3128,Latin America & Caribbean (WB),,1998,3.67791848896502
3129,Latin America & Caribbean (WB),,1999,3.72509120315528
3130,Latin America & Caribbean (WB),,2000,3.75090845408494
3131,Latin America & Caribbean (WB),,2001,3.76185581909429
3132,Latin America & Caribbean (WB),,2002,3.77276151428027
3133,Latin America & Caribbean (WB),,2003,3.78221540503785
3134,Latin America & Caribbean (WB),,2004,3.78879881691741
3135,Latin America & Caribbean (WB),,2005,3.79052713018158
3136,Latin America & Caribbean (WB),,2006,3.7677617939041097
3137,Latin America & Caribbean (WB),,2007,3.71504320187262
3138,Latin America & Caribbean (WB),,2008,3.6507158745146095
3139,Latin America & Caribbean (WB),,2009,3.59408397920283
3140,Latin America & Caribbean (WB),,2010,3.56391121707553
3141,Latin America & Caribbean (WB),,2011,3.55476997199678
3142,Latin America & Caribbean (WB),,2012,3.5481729021971304
3143,Latin America & Caribbean (WB),,2013,3.54317839551001
3144,Latin America & Caribbean (WB),,2014,3.53908934333453
3145,Latin America & Caribbean (WB),,2015,3.5352131641771
3146,Latin America & Caribbean (WB),,2016,3.53007582089438
3147,Latin America & Caribbean (WB),,2017,3.52729595523548
3148,Latin America & Caribbean (WB),,2018,3.5277210680843503
3149,Latin America & Caribbean (WB),,2019,3.5283399513966502
3150,Latvia,LVA,1990,4.66251160427634
3151,Latvia,LVA,1991,4.6431196565818
3152,Latvia,LVA,1992,4.62445199015525
3153,Latvia,LVA,1993,4.60569626368357
3154,Latvia,LVA,1994,4.586827785702971
3155,Latvia,LVA,1995,4.57341877134364
3156,Latvia,LVA,1996,4.55094715436829
3157,Latvia,LVA,1997,4.52070307302287
3158,Latvia,LVA,1998,4.48964178972904
3159,Latvia,LVA,1999,4.45811332094416
3160,Latvia,LVA,2000,4.43610003045618
3161,Latvia,LVA,2001,4.41174440884585
3162,Latvia,LVA,2002,4.37342084043718
3163,Latvia,LVA,2003,4.32893022380697
3164,Latvia,LVA,2004,4.28575461546009
3165,Latvia,LVA,2005,4.25074285360781
3166,Latvia,LVA,2006,4.2137971767841504
3167,Latvia,LVA,2007,4.16421427976567
3168,Latvia,LVA,2008,4.11369773008605
3169,Latvia,LVA,2009,4.071157105221291
3170,Latvia,LVA,2010,4.04801975558616
3171,Latvia,LVA,2011,4.03886319330819
3172,Latvia,LVA,2012,4.03159120536481
3173,Latvia,LVA,2013,4.02620799860421
3174,Latvia,LVA,2014,4.02207545282406
3175,Latvia,LVA,2015,4.01872480097121
3176,Latvia,LVA,2016,4.02098748752034
3177,Latvia,LVA,2017,4.02433534452065
3178,Latvia,LVA,2018,4.03413766035444
3179,Latvia,LVA,2019,4.04932715998283
3180,Lebanon,LBN,1990,4.65509452587201
3181,Lebanon,LBN,1991,4.71680122535684
3182,Lebanon,LBN,1992,4.7812066630075405
3183,Lebanon,LBN,1993,4.84177073611723
3184,Lebanon,LBN,1994,4.89766414849125
3185,Lebanon,LBN,1995,4.94726523906891
3186,Lebanon,LBN,1996,5.0019838915621095
3187,Lebanon,LBN,1997,5.0700768420102005
3188,Lebanon,LBN,1998,5.14026490081945
3189,Lebanon,LBN,1999,5.20194272638797
3190,Lebanon,LBN,2000,5.243667162977459
3191,Lebanon,LBN,2001,5.26815697067443
3192,Lebanon,LBN,2002,5.29248343926748
3193,Lebanon,LBN,2003,5.31302690665136
3194,Lebanon,LBN,2004,5.32804471787971
3195,Lebanon,LBN,2005,5.335657680115371
3196,Lebanon,LBN,2006,5.336477656673759
3197,Lebanon,LBN,2007,5.330001629129081
3198,Lebanon,LBN,2008,5.32198347617111
3199,Lebanon,LBN,2009,5.31673539781442
3200,Lebanon,LBN,2010,5.30946947107742
3201,Lebanon,LBN,2011,5.30930277594692
3202,Lebanon,LBN,2012,5.30508387415771
3203,Lebanon,LBN,2013,5.305769019600199
3204,Lebanon,LBN,2014,5.3086558396547705
3205,Lebanon,LBN,2015,5.3068872456078
3206,Lebanon,LBN,2016,5.28790168975513
3207,Lebanon,LBN,2017,5.24756908887852
3208,Lebanon,LBN,2018,5.13531982272951
3209,Lebanon,LBN,2019,4.9400556418034505
3210,Lesotho,LSO,1990,5.52420180636996
3211,Lesotho,LSO,1991,5.41923548018063
3212,Lesotho,LSO,1992,5.32756230711455
3213,Lesotho,LSO,1993,5.254243941708269
3214,Lesotho,LSO,1994,5.21192285519243
3215,Lesotho,LSO,1995,5.20061690040905
3216,Lesotho,LSO,1996,5.221540434888531
3217,Lesotho,LSO,1997,5.257751115497291
3218,Lesotho,LSO,1998,5.30560434361157
3219,Lesotho,LSO,1999,5.34952905840337
3220,Lesotho,LSO,2000,5.38791141421363
3221,Lesotho,LSO,2001,5.41815941886931
3222,Lesotho,LSO,2002,5.4477798474915495
3223,Lesotho,LSO,2003,5.47798651795879
3224,Lesotho,LSO,2004,5.50272519832546
3225,Lesotho,LSO,2005,5.52253737527716
3226,Lesotho,LSO,2006,5.54220185505804
3227,Lesotho,LSO,2007,5.56101791238284
3228,Lesotho,LSO,2008,5.57975276362007
3229,Lesotho,LSO,2009,5.59884793696843
3230,Lesotho,LSO,2010,5.610210804207609
3231,Lesotho,LSO,2011,5.62402632808236
3232,Lesotho,LSO,2012,5.64154142757679
3233,Lesotho,LSO,2013,5.65822933406365
3234,Lesotho,LSO,2014,5.670000312873031
3235,Lesotho,LSO,2015,5.68154915584224
3236,Lesotho,LSO,2016,5.68581620951622
3237,Lesotho,LSO,2017,5.69108278091226
3238,Lesotho,LSO,2018,5.706820684482819
3239,Lesotho,LSO,2019,5.73901119637536
3240,Liberia,LBR,1990,4.60878080998239
3241,Liberia,LBR,1991,4.59345718822947
3242,Liberia,LBR,1992,4.59023571875919
3243,Liberia,LBR,1993,4.59114311657935
3244,Liberia,LBR,1994,4.58950477212791
3245,Liberia,LBR,1995,4.58322880023113
3246,Liberia,LBR,1996,4.57699085733231
3247,Liberia,LBR,1997,4.574499788021559
3248,Liberia,LBR,1998,4.57298487767488
3249,Liberia,LBR,1999,4.571194493874961
3250,Liberia,LBR,2000,4.5732755628129
3251,Liberia,LBR,2001,4.60867572822176
3252,Liberia,LBR,2002,4.69374288503426
3253,Liberia,LBR,2003,4.78702358117405
3254,Liberia,LBR,2004,4.86264851583757
3255,Liberia,LBR,2005,4.890189181492611
3256,Liberia,LBR,2006,4.88383944588571
3257,Liberia,LBR,2007,4.88103307495727
3258,Liberia,LBR,2008,4.87907985903666
3259,Liberia,LBR,2009,4.87574826890133
3260,Liberia,LBR,2010,4.87140124354449
3261,Liberia,LBR,2011,4.87492916940692
3262,Liberia,LBR,2012,4.88279296098817
3263,Liberia,LBR,2013,4.88779388045951
3264,Liberia,LBR,2014,4.89438042236356
3265,Liberia,LBR,2015,4.8978821702781
3266,Liberia,LBR,2016,4.89973213898889
3267,Liberia,LBR,2017,4.90141352290491
3268,Liberia,LBR,2018,4.81082790414052
3269,Liberia,LBR,2019,4.6100723035392
3270,Libya,LBY,1990,4.39400677220518
3271,Libya,LBY,1991,4.39757079986202
3272,Libya,LBY,1992,4.40429585012206
3273,Libya,LBY,1993,4.41052050449728
3274,Libya,LBY,1994,4.41893017076504
3275,Libya,LBY,1995,4.429548630807649
3276,Libya,LBY,1996,4.44321034819608
3277,Libya,LBY,1997,4.45925500468246
3278,Libya,LBY,1998,4.4765262128508505
3279,Libya,LBY,1999,4.48874471422997
3280,Libya,LBY,2000,4.50071678330378
3281,Libya,LBY,2001,4.50569031738739
3282,Libya,LBY,2002,4.512397500465879
3283,Libya,LBY,2003,4.51627141083037
3284,Libya,LBY,2004,4.520208855206271
3285,Libya,LBY,2005,4.5230260700876
3286,Libya,LBY,2006,4.5278899945172295
3287,Libya,LBY,2007,4.53593660730861
3288,Libya,LBY,2008,4.54264853387863
3289,Libya,LBY,2009,4.549325152894959
3290,Libya,LBY,2010,4.55407079784944
3291,Libya,LBY,2011,4.55844034199967
3292,Libya,LBY,2012,4.56245496327775
3293,Libya,LBY,2013,4.56712970639674
3294,Libya,LBY,2014,4.5732054059500005
3295,Libya,LBY,2015,4.57372252003082
3296,Libya,LBY,2016,4.56138485489165
3297,Libya,LBY,2017,4.55040110946378
3298,Libya,LBY,2018,4.56648987501536
3299,Libya,LBY,2019,4.60326431322942
3300,Lithuania,LTU,1990,4.52134677061336
3301,Lithuania,LTU,1991,4.51849853885179
3302,Lithuania,LTU,1992,4.52026405350738
3303,Lithuania,LTU,1993,4.52372481132801
3304,Lithuania,LTU,1994,4.53036711265256
3305,Lithuania,LTU,1995,4.53918313284953
3306,Lithuania,LTU,1996,4.55567627223118
3307,Lithuania,LTU,1997,4.58190000784978
3308,Lithuania,LTU,1998,4.608971409594409
3309,Lithuania,LTU,1999,4.62982881731948
3310,Lithuania,LTU,2000,4.63760294430218
3311,Lithuania,LTU,2001,4.62535785247412
3312,Lithuania,LTU,2002,4.59381694166883
3313,Lithuania,LTU,2003,4.5550708547389895
3314,Lithuania,LTU,2004,4.5172739462710405
3315,Lithuania,LTU,2005,4.49084173405146
3316,Lithuania,LTU,2006,4.4665186685369
3317,Lithuania,LTU,2007,4.43988770015917
3318,Lithuania,LTU,2008,4.41345949152078
3319,Lithuania,LTU,2009,4.388797162934701
3320,Lithuania,LTU,2010,4.37004458108807
3321,Lithuania,LTU,2011,4.35383310593199
3322,Lithuania,LTU,2012,4.33243495446264
3323,Lithuania,LTU,2013,4.31011379768835
3324,Lithuania,LTU,2014,4.29441951279505
3325,Lithuania,LTU,2015,4.28593089135633
3326,Lithuania,LTU,2016,4.30024403317599
3327,Lithuania,LTU,2017,4.31353353611229
3328,Lithuania,LTU,2018,4.30767353581234
3329,Lithuania,LTU,2019,4.29420131399082
3330,Luxembourg,LUX,1990,4.18965360950396
3331,Luxembourg,LUX,1991,4.17390194196248
3332,Luxembourg,LUX,1992,4.158356988658389
3333,Luxembourg,LUX,1993,4.13929350037811
3334,Luxembourg,LUX,1994,4.11985531360876
3335,Luxembourg,LUX,1995,4.10142880620137
3336,Luxembourg,LUX,1996,4.0808424178198
3337,Luxembourg,LUX,1997,4.0558364185791
3338,Luxembourg,LUX,1998,4.02645864392241
3339,Luxembourg,LUX,1999,3.99594209539179
3340,Luxembourg,LUX,2000,3.96431924862923
3341,Luxembourg,LUX,2001,3.9281726850716097
3342,Luxembourg,LUX,2002,3.886116118805541
3343,Luxembourg,LUX,2003,3.83987091582823
3344,Luxembourg,LUX,2004,3.79774290932632
3345,Luxembourg,LUX,2005,3.76085544173946
3346,Luxembourg,LUX,2006,3.72444446720295
3347,Luxembourg,LUX,2007,3.677318201204901
3348,Luxembourg,LUX,2008,3.63053666599535
3349,Luxembourg,LUX,2009,3.5915590123453
3350,Luxembourg,LUX,2010,3.5700066396611696
3351,Luxembourg,LUX,2011,3.5615902900722203
3352,Luxembourg,LUX,2012,3.552820701761
3353,Luxembourg,LUX,2013,3.5453307821414897
3354,Luxembourg,LUX,2014,3.53941945406945
3355,Luxembourg,LUX,2015,3.53828516878509
3356,Luxembourg,LUX,2016,3.53621201762001
3357,Luxembourg,LUX,2017,3.53827915705462
3358,Luxembourg,LUX,2018,3.53865014025443
3359,Luxembourg,LUX,2019,3.5446075793439897
3360,Madagascar,MDG,1990,4.9148199656121
3361,Madagascar,MDG,1991,4.90572285236096
3362,Madagascar,MDG,1992,4.89687466972552
3363,Madagascar,MDG,1993,4.88905388993553
3364,Madagascar,MDG,1994,4.881752165166501
3365,Madagascar,MDG,1995,4.87761818568637
3366,Madagascar,MDG,1996,4.87338053738464
3367,Madagascar,MDG,1997,4.86862432912526
3368,Madagascar,MDG,1998,4.862932577037371
3369,Madagascar,MDG,1999,4.85732087334656
3370,Madagascar,MDG,2000,4.8525604228488906
3371,Madagascar,MDG,2001,4.84748341736654
3372,Madagascar,MDG,2002,4.83850278867149
3373,Madagascar,MDG,2003,4.82748505982431
3374,Madagascar,MDG,2004,4.81931139554558
3375,Madagascar,MDG,2005,4.81310392664622
3376,Madagascar,MDG,2006,4.81019217704306
3377,Madagascar,MDG,2007,4.80742812089932
3378,Madagascar,MDG,2008,4.80696032133314
3379,Madagascar,MDG,2009,4.80491649089259
3380,Madagascar,MDG,2010,4.80487162168189
3381,Madagascar,MDG,2011,4.80278456955223
3382,Madagascar,MDG,2012,4.80820204840745
3383,Madagascar,MDG,2013,4.81121110531169
3384,Madagascar,MDG,2014,4.81812528630996
3385,Madagascar,MDG,2015,4.82342504331133
3386,Madagascar,MDG,2016,4.82969159424724
3387,Madagascar,MDG,2017,4.8405938888597495
3388,Madagascar,MDG,2018,4.8502095049267
3389,Madagascar,MDG,2019,4.86523528701877
3390,Malawi,MWI,1990,4.32776086725629
3391,Malawi,MWI,1991,4.32913918302415
3392,Malawi,MWI,1992,4.33228144180976
3393,Malawi,MWI,1993,4.33650000417037
3394,Malawi,MWI,1994,4.3401841650849695
3395,Malawi,MWI,1995,4.3420113627189405
3396,Malawi,MWI,1996,4.33704831552481
3397,Malawi,MWI,1997,4.32496977998034
3398,Malawi,MWI,1998,4.31047985998579
3399,Malawi,MWI,1999,4.29735723022731
3400,Malawi,MWI,2000,4.28670486747353
3401,Malawi,MWI,2001,4.2813323466502
3402,Malawi,MWI,2002,4.276722005319209
3403,Malawi,MWI,2003,4.26920983441533
3404,Malawi,MWI,2004,4.2622705026758805
3405,Malawi,MWI,2005,4.2518390243205
3406,Malawi,MWI,2006,4.22961166967714
3407,Malawi,MWI,2007,4.1969117296718
3408,Malawi,MWI,2008,4.16136273140894
3409,Malawi,MWI,2009,4.1340890953763
3410,Malawi,MWI,2010,4.12232951083882
3411,Malawi,MWI,2011,4.12748355180236
3412,Malawi,MWI,2012,4.146160716382051
3413,Malawi,MWI,2013,4.16989063245546
3414,Malawi,MWI,2014,4.19178681240089
3415,Malawi,MWI,2015,4.20547202257771
3416,Malawi,MWI,2016,4.211803697802511
3417,Malawi,MWI,2017,4.21552709166167
3418,Malawi,MWI,2018,4.216633334330551
3419,Malawi,MWI,2019,4.2193258277084
3420,Malaysia,MYS,1990,3.3730791189442497
3421,Malaysia,MYS,1991,3.37263850449801
3422,Malaysia,MYS,1992,3.36854958532147
3423,Malaysia,MYS,1993,3.3636510794675702
3424,Malaysia,MYS,1994,3.3582643884432897
3425,Malaysia,MYS,1995,3.35310980845104
3426,Malaysia,MYS,1996,3.3302020261031804
3427,Malaysia,MYS,1997,3.29089285615299
3428,Malaysia,MYS,1998,3.2431750913684496
3429,Malaysia,MYS,1999,3.2052130630376605
3430,Malaysia,MYS,2000,3.192025765229
3431,Malaysia,MYS,2001,3.24033168778919
3432,Malaysia,MYS,2002,3.34794290916273
3433,Malaysia,MYS,2003,3.48025922420374
3434,Malaysia,MYS,2004,3.58788678460116
3435,Malaysia,MYS,2005,3.63365444714261
3436,Malaysia,MYS,2006,3.63027190519499
3437,Malaysia,MYS,2007,3.61939037158445
