,Entity,Code,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
2327,Greenland,GRL,2007,0.41527114403086,0.70360813818331,0.49278616124795,5.18794434523709,1.7142484156724098,6.812271833974171,4.34942286034702
2328,Greenland,GRL,2008,0.4155907583718299,0.70367944777455,0.49857111186913,5.18764211624516,1.7409909642989898,6.78387619639521,4.30288486275174
2329,Greenland,GRL,2009,0.4158037525955099,0.70391063875359,0.50390650797415,5.18619171365619,1.7665631434126,6.746367413595129,4.25413838438341
2330,Greenland,GRL,2010,0.41590129975243,0.70389089699904,0.5087163814534801,5.18832399142396,1.78355156797465,6.71904042626274,4.21128964462771
2331,Greenland,GRL,2011,0.41598548511173,0.70456560813761,0.51456986329071,5.20106050288164,1.78999904008205,6.68833552621578,4.15984569119833
2332,Greenland,GRL,2012,0.41621987946009,0.70548825833676,0.51922883110022,5.219542475580781,1.7921098244197902,6.64574575771167,4.0962619990997
2333,Greenland,GRL,2013,0.41636443993631,0.70657743238264,0.52456424761709,5.24082896660773,1.79286957316162,6.60335212733686,4.03089064160697
2334,Greenland,GRL,2014,0.41632104838574,0.70749075962732,0.52937851247875,5.26077446957273,1.79624549402357,6.570664807925899,3.97578044145597
2335,Greenland,GRL,2015,0.4158725067539099,0.70802916070593,0.53363701281291,5.2738408822973,1.80308856141702,6.555632777270789,3.9421496952997903
2336,Greenland,GRL,2016,0.41242485610066,0.7086069933553201,0.53712408851798,5.28836014314908,1.83500918102673,6.57378677123375,3.9365210551277694
2337,Greenland,GRL,2017,0.40906402471118,0.7091064412884,0.5407592202942301,5.30183012657718,1.86587098715782,6.5915880330711705,3.93022026754774
2338,Greenland,GRL,2018,0.40882540559378,0.7093306604549,0.5434829475317999,5.3030123638983,1.83985087006192,6.52137687149037,3.89498533810677
2339,Greenland,GRL,2019,0.40980235117901,0.70927657272309,0.54546833086837,5.29618916631542,1.7733192255508698,6.3646151632486605,3.83434920570865
2340,Grenada,GRD,1990,0.27873828243969,0.95261156582037,0.18114634935157,4.398915917320259,0.85689810791626,3.3478936596628497,1.50433049282635
2341,Grenada,GRD,1991,0.27943185541734,0.95326475951374,0.18249077557696,4.38934178767504,0.8634890171094801,3.33300575594322,1.47372066649066
2342,Grenada,GRD,1992,0.28011906729511,0.95391009863998,0.18408232395618,4.3814599912668495,0.8692554911727599,3.32126473260436,1.44831849048827
2343,Grenada,GRD,1993,0.28076546887842,0.95452080297496,0.18620248546404,4.37532911389114,0.8740324414066201,3.3152660238938,1.42949563893054
2344,Grenada,GRD,1994,0.28135046759855,0.95510248942613,0.18747795388431,4.37136654085899,0.8784432883476001,3.31152255030765,1.41856726178592
2345,Grenada,GRD,1995,0.28182909651427,0.95560992131827,0.18918599976482,4.369888399160811,0.8826459312094901,3.3124180218719803,1.4166659283016
2346,Grenada,GRD,1996,0.28231473092003,0.95606773512423,0.19072946080225,4.3706722140858805,0.8863162335392799,3.32031310003854,1.42533691145224
2347,Grenada,GRD,1997,0.28289088329551,0.95650869869975,0.19242410132823,4.3727265024373,0.89047167144996,3.33308592035562,1.44184592004267
2348,Grenada,GRD,1998,0.28349540940509,0.95696067238689,0.19448103148521,4.375384185642741,0.89341533703634,3.34918421563494,1.46121560732578
2349,Grenada,GRD,1999,0.28402550596676,0.95731144996093,0.1964888028372099,4.37776433704752,0.8959791688666501,3.36307600979578,1.47793137927757
2350,Grenada,GRD,2000,0.28443590264346,0.95764478439915,0.19870578997923,4.3795371322198,0.89648728579775,3.37471856885448,1.48690167884584
2351,Grenada,GRD,2001,0.28481242896341,0.95789650731906,0.2009651743072399,4.3788875180248095,0.8968365364590799,3.38117438043968,1.48873062309679
2352,Grenada,GRD,2002,0.28527004475202,0.95809454094163,0.20421904325792,4.37617555978735,0.89843629767806,3.3902193454603697,1.4883255148562802
2353,Grenada,GRD,2003,0.28575045705972,0.9582552288933,0.20728391152611,4.37269314709778,0.89991335878716,3.3974780630289803,1.48732277911305
2354,Grenada,GRD,2004,0.28619739050492,0.95840645031364,0.21025621520471,4.36992225921599,0.90120646978703,3.40330057563178,1.48728188774408
2355,Grenada,GRD,2005,0.2865615567891,0.95858913101669,0.21255206131405,4.36932936108673,0.90144505206306,3.40444747660459,1.48987374714747
2356,Grenada,GRD,2006,0.28699741488806,0.95885492267251,0.21495213954448,4.37455556229114,0.90075342624348,3.39415679425073,1.50307721869456
2357,Grenada,GRD,2007,0.28760074204378,0.95919646938708,0.21762346231133,4.38606356595743,0.90020753943595,3.37356862996416,1.52853513517855
2358,Grenada,GRD,2008,0.2882431861563,0.95954724952469,0.2197919048451299,4.4002857601997,0.90009196275448,3.35027542468055,1.5586571580073398
2359,Grenada,GRD,2009,0.28879848163242,0.95987518058494,0.22160088943015,4.41376505399523,0.89970544878128,3.32976237683966,1.5857820674229002
2360,Grenada,GRD,2010,0.28912632429335,0.96008924925461,0.22281379479221,4.42294469092402,0.89942621070093,3.3202002504016304,1.60200080578699
2361,Grenada,GRD,2011,0.28925381889355,0.96018651420019,0.22346705426937,4.43219272912051,0.90297411966658,3.3222291780519804,1.6093231517544802
2362,Grenada,GRD,2012,0.28931865100654,0.96022870004288,0.22372583251825,4.44564392716171,0.91040174632396,3.32759542009838,1.61515614608908
2363,Grenada,GRD,2013,0.28937065330704,0.96027346780925,0.22378493036107,4.46004485304383,0.91856470455468,3.3344525209064204,1.6196018671522
2364,Grenada,GRD,2014,0.28942572302179,0.96028618496492,0.22393730932477,4.47199796197005,0.92662395188768,3.34030216716125,1.62241725907857
2365,Grenada,GRD,2015,0.28952870593424,0.96031599186511,0.2244556694296,4.47799503302633,0.93076268868762,3.34546299234849,1.62375785026012
2366,Grenada,GRD,2016,0.28998366656162,0.96029628571618,0.2270060503600099,4.477572035001,0.93204850607745,3.34640701551911,1.58176638709078
2367,Grenada,GRD,2017,0.29055983184777,0.96029963492544,0.23046060924658,4.4760355105679706,0.93360708923641,3.3478328687003,1.5384809248032
2368,Grenada,GRD,2018,0.29119658712214,0.96040412091621,0.23215397626567,4.476979196640389,0.93515869971002,3.3604695461334195,1.53370575087546
2369,Grenada,GRD,2019,0.29210293893576,0.96053007978805,0.23361348393634,4.47977322419476,0.93733347363204,3.38412430337972,1.53408129648247
2370,Guam,GUM,1990,0.3472937316069099,0.30002769566984,0.18442226362544,4.08909860297057,0.7887826740371799,3.3375570856058,0.78577575682006
2371,Guam,GUM,1991,0.34778909755308,0.30008440779118,0.18295680916232,4.09502882062016,0.79064354416654,3.33766639817594,0.78637544803757
2372,Guam,GUM,1992,0.3480759719122,0.3001729119306,0.18157316050379,4.10260257055641,0.79212463510021,3.33572415266168,0.78617881989595
2373,Guam,GUM,1993,0.34817242187704,0.30028368833325,0.18091588587694,4.11145103129004,0.7928214620548799,3.3348686218871904,0.7851985722838101
2374,Guam,GUM,1994,0.34809924946952,0.30039516701991,0.18030395365592,4.12099380757338,0.79392859930209,3.3336857670081,0.78354808762149
2375,Guam,GUM,1995,0.34789883357154,0.30050904815576,0.1800304386318,4.1301838630456205,0.79490092765212,3.3332559425815105,0.7815548643636001
2376,Guam,GUM,1996,0.34723891139116,0.30066580168097,0.18031259036219,4.140250814106619,0.79685545308475,3.3301685071320897,0.7793547191804701
2377,Guam,GUM,1997,0.3460213268754299,0.30086013713179,0.17962544967422,4.152659831865161,0.80008636707753,3.3267056812026805,0.77681632967098
2378,Guam,GUM,1998,0.34464500465334,0.3010607593807,0.1797836072132,4.165314892279761,0.8034677895269101,3.3212780907016204,0.77426932886117
2379,Guam,GUM,1999,0.3435064577366,0.30123129875947,0.17947889880324,4.17565137563572,0.8056512277300001,3.31631456013986,0.77220887040326
2380,Guam,GUM,2000,0.34296830252536,0.3013178723445799,0.17975574418987,4.18146734563741,0.8074289365699501,3.3132532404210604,0.77084035522736
2381,Guam,GUM,2001,0.34333251106505,0.30133340123952,0.1801495999297599,4.1808854999433,0.80796227352748,3.3124682117510305,0.7716731914407501
2382,Guam,GUM,2002,0.3443622806554,0.30131743815659,0.18127281266335,4.17576466100144,0.80788901270433,3.3124720042967395,0.77502772786361
2383,Guam,GUM,2003,0.34564029649542,0.30128112813931,0.18215893065183,4.16864688051318,0.80834167314369,3.31539484841624,0.77967083414932
2384,Guam,GUM,2004,0.34674451796436,0.30121906756043,0.18307554010926,4.16207526908248,0.8076561084359999,3.31855174132506,0.78444762235871
2385,Guam,GUM,2005,0.3472705098379,0.30114566922675,0.18364910390432,4.15889004917282,0.80793731175164,3.32164356311801,0.7881923328603
2386,Guam,GUM,2006,0.34725669626051,0.30105488708408,0.18401282189486,4.16104460514082,0.8071473637275299,3.327225642331,0.7906832622267299
2387,Guam,GUM,2007,0.34709671940037,0.3009389233613,0.18458386178683,4.16783769798357,0.80585468408616,3.3377952362764898,0.7931752915912299
2388,Guam,GUM,2008,0.34686417581442,0.30081128479677,0.18462343687049,4.1768347350434905,0.8044133396196701,3.3475589404946096,0.7956121776453899
2389,Guam,GUM,2009,0.34664052322478,0.30068419533122,0.1850535994004599,4.18557047212579,0.8026075423191601,3.35563948148747,0.79805982939771
2390,Guam,GUM,2010,0.34648960592055,0.30055329731102,0.18514310698566,4.191272085660859,0.80035039737602,3.35908803111207,0.8004750359024799
2391,Guam,GUM,2011,0.3462568529301499,0.3003920883591,0.18579778465384,4.19566349711376,0.79819735047024,3.36239270994224,0.80345808657372
2392,Guam,GUM,2012,0.34583187506491,0.30016167329627,0.18634699422308,4.20135100692918,0.79571373443375,3.36260915353336,0.8076288655930901
2393,Guam,GUM,2013,0.34534717731418,0.29991376736657,0.18689850511592,4.20703094812597,0.7930286113611801,3.3623464291378897,0.8120245731366099
2394,Guam,GUM,2014,0.34493605524752,0.2996993491453,0.1880155517503,4.2112953976045,0.79009532462737,3.3629709353068,0.8157241734588601
2395,Guam,GUM,2015,0.34474072248872,0.29957765514459,0.18914866901711,4.21274717799096,0.7899866976001899,3.36172296324685,0.81785992262063
2396,Guam,GUM,2016,0.3447332361690899,0.29959438454648,0.1905872050392,4.20552489098803,0.79404157638661,3.36382637565646,0.81888418979864
2397,Guam,GUM,2017,0.34474315755301,0.2996402581735899,0.19169063147588,4.19918124876141,0.79809731805418,3.36264413332081,0.8201662239203499
2398,Guam,GUM,2018,0.34451674922918,0.29963914959487,0.19200421959727,4.20528511545827,0.7974995207410299,3.36302371911318,0.8233999595077199
2399,Guam,GUM,2019,0.34405190203585,0.2996462560855299,0.19230348975888,4.220509936944271,0.79545105452496,3.3617990996130698,0.82886584328304
2400,Guatemala,GTM,1990,0.26571107208732,0.8139133015470401,0.17014687126409,4.1389899811258,0.39115003983119,3.8524335012884894,4.49494253471019
2401,Guatemala,GTM,1991,0.26550823370038,0.81448374649433,0.17018814580452,4.14427867743061,0.39387936203525,3.8790617179721503,4.41791196549861
2402,Guatemala,GTM,1992,0.26542373863221,0.81518179999506,0.17068528330219,4.15029703961432,0.39574832325318,3.91060189509784,4.34590120299526
2403,Guatemala,GTM,1993,0.26543766650559,0.8159625793470999,0.17061279162115,4.15674304060422,0.3973564220310099,3.942660883385592,4.28066637889514
2404,Guatemala,GTM,1994,0.26554669317517,0.8168330514443699,0.1710886154032899,4.1636009619093,0.39910389844544,3.9752359449308,4.2241857490065895
2405,Guatemala,GTM,1995,0.2657302352967099,0.81773114191395,0.17143113441885,4.1705081280929095,0.4006749713572299,4.00982190559185,4.17857139628206
2406,Guatemala,GTM,1996,0.2660707993337199,0.8186873506366601,0.17186131118453,4.17768589811201,0.40241021874691,4.06088377243281,4.14105192708844
2407,Guatemala,GTM,1997,0.26658516004832,0.8197045911546199,0.17344924621296,4.18517527521577,0.40472755185336,4.140827798509901,4.1048084612508005
2408,Guatemala,GTM,1998,0.2671651331711699,0.82072045348155,0.17325200696229,4.19279873041315,0.40744394223671,4.22635100643595,4.065840323611869
2409,Guatemala,GTM,1999,0.26771217919482,0.82169654533617,0.17462519850486,4.2003533670421,0.4097041675766699,4.29535180266921,4.02064750187909
2410,Guatemala,GTM,2000,0.26815676929172,0.82267793352356,0.1751178232414,4.20804053944346,0.4108790938282,4.33004389598037,3.96633481196036
2411,Guatemala,GTM,2001,0.26856310203913,0.82378880690943,0.17600858589444,4.21747452478842,0.41033721741463,4.33857053248952,3.87978810401187
2412,Guatemala,GTM,2002,0.26902642698293,0.8250386453798599,0.1767470872874799,4.22899012200439,0.40886776254967,4.34325435210781,3.75985037448114
2413,Guatemala,GTM,2003,0.26951251201927,0.8263117969868099,0.1780103855126,4.2412921144194895,0.40717418705108,4.34719126454657,3.63542962417377
2414,Guatemala,GTM,2004,0.26997004287818,0.82743967279731,0.1789166446890299,4.25299175281023,0.40451628427248,4.3467686983125695,3.53477682495944
2415,Guatemala,GTM,2005,0.2703563972609999,0.82827700147297,0.18018752248499,4.26265355040297,0.40422674448107,4.34244956002689,3.4864859379176
2416,Guatemala,GTM,2006,0.27082877058161,0.82895783602341,0.1807793383281,4.274014614209,0.40295605038981,4.32102113166358,3.49904291280454
2417,Guatemala,GTM,2007,0.27151133961842,0.82976060009221,0.18183787931884,4.2903519889965,0.40287991706201,4.28008917388895,3.5474986760804503
2418,Guatemala,GTM,2008,0.27225835808047,0.83059835814148,0.18308858275539,4.30912075560895,0.403156406665,4.22535520286001,3.60923504400129
2419,Guatemala,GTM,2009,0.27291367910448,0.8313584230586001,0.18377288287036,4.32762765753605,0.40411108978522,4.16962662001787,3.66144828641408
2420,Guatemala,GTM,2010,0.27333346687836,0.83194839291109,0.18479659268184,4.34304375470097,0.40495798902242,4.12021255132918,3.68190487879406
2421,Guatemala,GTM,2011,0.27355212637878,0.83248882333095,0.18564035972669,4.35918395257469,0.4067826695651,4.06392062844324,3.67537634485827
2422,Guatemala,GTM,2012,0.27373032153616,0.8331342257205501,0.18640307441052,4.37960771664608,0.4110185117168,3.99072556550129,3.66298120593085
2423,Guatemala,GTM,2013,0.27389843069725,0.8338194054109901,0.18733967120285,4.40122106580799,0.41551507842188,3.920238768837472,3.64647941336726
2424,Guatemala,GTM,2014,0.27407617945889,0.8344409471764,0.18817765551802,4.42074178595039,0.4191124793924199,3.8670538692456096,3.62745009595658
2425,Guatemala,GTM,2015,0.27428855002846,0.8349147032402001,0.1892015541831599,4.4349762457355,0.42070374345713,3.84525483150212,3.60759224657366
2426,Guatemala,GTM,2016,0.27497353448107,0.8353691891485601,0.19139940960486,4.4472997212123095,0.41129171056811,3.855745388035961,3.5139535175691803
2427,Guatemala,GTM,2017,0.27561901593468,0.8358274107967901,0.19385793565587,4.456431954259401,0.4018986913192099,3.86780508886106,3.42213195899264
2428,Guatemala,GTM,2018,0.27545684965048,0.83625758817961,0.19450330305544,4.45883947126193,0.39681757660873,3.85855621693649,3.40606220013119
2429,Guatemala,GTM,2019,0.27474125080577,0.83682255027769,0.1950949202283,4.45737602542652,0.38360308472717,3.8350239044394696,3.39960653528075
2430,Guinea,GIN,1990,0.20995202597315,0.54090497193619,0.0900239276837699,3.3393595435338903,0.24639282375703,4.26823345624529,0.47069880304524
2431,Guinea,GIN,1991,0.2104045088613499,0.54094005216141,0.08994908190914,3.3344031815974,0.24712950702761,4.27231228487199,0.4709546148722199
2432,Guinea,GIN,1992,0.21075306264443,0.54097723536576,0.08973236091416,3.3311469285702,0.24784015995062,4.27656080336754,0.4715499439470499
2433,Guinea,GIN,1993,0.21101073763821,0.54102037085221,0.08935907473978,3.3289460423647297,0.24831111298104,4.28007752022967,0.4724461210435899
2434,Guinea,GIN,1994,0.2111778731924,0.54106746640855,0.08933038505119,3.3277912612867,0.24913033948821,4.28329346960568,0.4735735042526
2435,Guinea,GIN,1995,0.21123417857301,0.54111049002026,0.08918418526994,3.3287847192683,0.24987643183026,4.29009383873097,0.47479078979502
2436,Guinea,GIN,1996,0.21112741804283,0.54117922532592,0.0887176543348,3.33210170277283,0.25067053416379,4.29739498923459,0.47671897333359
2437,Guinea,GIN,1997,0.21087606687071,0.54129247297664,0.08842371492871,3.3368947872473296,0.25201652716186,4.30659523830723,0.47962723033467
2438,Guinea,GIN,1998,0.21056511388302,0.5414317527103301,0.08797697212364,3.3433145291051702,0.25266544557953,4.31791706542179,0.48279668367654
2439,Guinea,GIN,1999,0.2102947812789,0.54157742928106,0.08780510831165,3.35022409353404,0.25312078435123,4.3314887675285,0.48556362219963
2440,Guinea,GIN,2000,0.2101886022716199,0.5417203830424601,0.08780687831981,3.35521102364817,0.25368934089496,4.34326980592356,0.48729341034559
2441,Guinea,GIN,2001,0.21033015029548,0.54191406945929,0.08783413499611,3.35829391388372,0.25452608644473,4.35100804940533,0.48838059749253
2442,Guinea,GIN,2002,0.21064673755578,0.5421968191302999,0.08772336747726,3.3613590696270497,0.2554724602675099,4.35884193903025,0.48947327232061
2443,Guinea,GIN,2003,0.21101618375684,0.54252076227005,0.0876935490878799,3.3646217271606003,0.25660288351917,4.36623904001497,0.4904538479065899
2444,Guinea,GIN,2004,0.2113227301672899,0.54282784807189,0.08798138623,3.36751758034277,0.25732442886702,4.372993788334361,0.49121312004942
2445,Guinea,GIN,2005,0.2114491776526499,0.5430499303523,0.0878403247587,3.3692407190399503,0.2584532027601,4.37861660649896,0.49165664493717
2446,Guinea,GIN,2006,0.21124505032781,0.54318800546152,0.08782809815522,3.36895885023026,0.2591535284774799,4.38378467425676,0.49190712682174
2447,Guinea,GIN,2007,0.21077503475111,0.54331073764931,0.08798406411315,3.3672224736408496,0.25985542284349,4.38901910784475,0.4920589932636
2448,Guinea,GIN,2008,0.21021713602819,0.5434131605643899,0.08803890694884,3.3648681464279697,0.26042499037928,4.39509912089041,0.49217970977268
2449,Guinea,GIN,2009,0.2097561129119999,0.5435126348411901,0.08768079305682,3.36300585881944,0.26088618976529,4.40055724072027,0.49232100050928
2450,Guinea,GIN,2010,0.20956670444981,0.54359999515916,0.08780490200883,3.3625348881563,0.26149363614049,4.40144090357518,0.49251116266487
2451,Guinea,GIN,2011,0.20969392323513,0.54372109382638,0.0880818547717399,3.36450673229446,0.26308109468869,4.40603258219949,0.4933120345428
2452,Guinea,GIN,2012,0.20999798278753,0.54389767743272,0.08877108080676,3.36878727865947,0.26517074815686,4.41065068965142,0.49482298410673
2453,Guinea,GIN,2013,0.21037689594606,0.54410449379991,0.08961963051333,3.37412648162868,0.26664548483424,4.41673365172535,0.49656771005118
2454,Guinea,GIN,2014,0.21073645975852,0.54433742852735,0.09014902295283,3.37944740995061,0.26808809372241,4.42069340563028,0.49810569183724
2455,Guinea,GIN,2015,0.2109603778054199,0.54454175323926,0.09081360717728,3.38336505383008,0.26881011109483,4.42503835679224,0.49893191548542
2456,Guinea,GIN,2016,0.21103337425981,0.54498196093402,0.0923515550853,3.39301410404378,0.26995222783778,4.42742426033897,0.4964144493226899
2457,Guinea,GIN,2017,0.21115697909605,0.54547799906707,0.09371337763467,3.40192917432765,0.27111923246115,4.43011406502302,0.49413958673836
2458,Guinea,GIN,2018,0.2116272125112699,0.54577575382841,0.094383179087,3.40060757489579,0.2718246773249599,4.43505656445618,0.49905203045767
2459,Guinea,GIN,2019,0.21246526265017,0.54601928025169,0.09492291619941,3.3932863784685305,0.2722377766675299,4.4444137843338,0.51031607663965
2460,Guinea-Bissau,GNB,1990,0.20423766580594,0.52936480232801,0.08617846128197,3.07333611621375,0.2589510301586999,4.3852803716538,0.53838204212899
2461,Guinea-Bissau,GNB,1991,0.20485367269898,0.5294545188627999,0.08660972738703,3.07355921006457,0.26053301118256,4.38553270777491,0.53813684933002
2462,Guinea-Bissau,GNB,1992,0.20537288796472,0.52954982419067,0.08698988909926,3.07413964181916,0.26241551033861,4.38764976709379,0.53830795814816
2463,Guinea-Bissau,GNB,1993,0.20578022503901,0.52964652615852,0.0875320559357,3.07502584022918,0.2632859911386099,4.39176139375275,0.53886631255512
2464,Guinea-Bissau,GNB,1994,0.20606303460491,0.52974640777517,0.08726755384294,3.07621464019779,0.26477864869193,4.39482938001905,0.53979150079635
2465,Guinea-Bissau,GNB,1995,0.20620514364209,0.52984290002132,0.08709360865851,3.07764224928118,0.2663398690240099,4.399738656140189,0.54105912391755
2466,Guinea-Bissau,GNB,1996,0.20618715163941,0.52994392739535,0.08710108626877,3.07990947245156,0.2677005330617399,4.40879668470799,0.54318487363986
